*************************Generated by extractQP.sh*************************
*      Wed Jan  8 12:38:23 MST 2025. Case: 
* Note: Outputs can be visualized with plotQP.py
***************************************************************************
Time(s) p0(Pa) p1(Pa) Q(m3/s)
14.7 1.506002e+02 -4.595993e+00 2.978004e-02
14.71 1.285802e+02 -4.207833e+00 2.993264e-02
14.72 1.647654e+02 -4.634666e+00 2.992473e-02
14.73 1.669122e+02 -4.951044e+00 2.977839e-02
14.74 1.448045e+02 -4.459242e+00 2.983884e-02
14.75 1.690040e+02 -4.910971e+00 2.947023e-02
14.76 1.490893e+02 -4.645999e+00 2.920051e-02
14.77 1.233164e+02 -4.201915e+00 2.921941e-02
14.78 1.467482e+02 -4.646953e+00 2.897264e-02
14.79 1.313462e+02 -4.474013e+00 2.891135e-02
14.8 1.506894e+02 -4.761358e+00 2.862426e-02
14.81 1.196149e+02 -4.344517e+00 2.858264e-02
14.82 1.521028e+02 -4.677496e+00 2.835455e-02
14.83 1.194273e+02 -4.221847e+00 2.838321e-02
14.84 1.315216e+02 -4.585263e+00 2.820388e-02
14.85 1.582832e+02 -4.970568e+00 2.787470e-02
14.86 1.174119e+02 -4.425375e+00 2.788779e-02
14.87 1.563640e+02 -4.999040e+00 2.756118e-02
14.88 1.216137e+02 -4.627374e+00 2.736184e-02
14.89 1.444548e+02 -5.047082e+00 2.691973e-02
14.9 1.614608e+02 -5.239421e+00 2.627762e-02
14.91 1.092128e+02 -4.555241e+00 2.591545e-02
14.92 1.342663e+02 -5.237679e+00 2.509858e-02
14.93 9.107591e+01 -4.472426e+00 2.486892e-02
14.94 1.386590e+02 -5.222661e+00 2.443583e-02
14.95 1.253212e+02 -5.228013e+00 2.432558e-02
14.96 1.014526e+02 -4.759697e+00 2.444728e-02
14.97 1.095235e+02 -5.068078e+00 2.423821e-02
14.98 1.292460e+02 -5.293100e+00 2.388599e-02
14.99 1.341209e+02 -5.256054e+00 2.359579e-02
15 1.107382e+02 -4.891175e+00 2.349099e-02
15.01 1.129239e+02 -5.173902e+00 2.304730e-02
15.02 1.362223e+02 -5.506280e+00 2.251251e-02
15.03 1.229778e+02 -5.324085e+00 2.209335e-02
15.04 1.132563e+02 -5.387022e+00 2.152987e-02
15.05 7.876636e+01 -4.926656e+00 2.127792e-02
15.06 1.165619e+02 -5.737584e+00 2.083989e-02
15.07 9.198223e+01 -5.262809e+00 2.091559e-02
15.08 1.057648e+02 -4.916759e+00 2.069225e-02
15.09 7.413052e+01 -5.893170e+00 1.953841e-02
15.1 9.083961e+01 -4.877310e+00 1.883333e-02
15.11 7.783683e+01 -6.238360e+00 1.795744e-02
15.12 9.070773e+01 -4.921144e+00 1.779934e-02
15.13 3.261733e+01 -5.671007e+00 1.735172e-02
15.14 9.080455e+01 -4.987455e+00 1.691101e-02
15.15 4.111511e+01 -5.892690e+00 1.665305e-02
15.16 8.507700e+01 -4.514107e+00 1.686760e-02
15.17 7.482797e+01 -6.915113e+00 1.588364e-02
15.18 7.193401e+01 -6.044450e+00 1.555479e-02
15.19 4.538265e+01 -5.531235e+00 1.582733e-02
15.2 6.820706e+01 -5.898073e+00 1.553852e-02
15.21 7.952803e+01 -6.257178e+00 1.473190e-02
15.22 4.795311e+01 -5.812034e+00 1.466257e-02
15.23 7.532994e+01 -6.090067e+00 1.433718e-02
15.24 5.396374e+01 -6.017098e+00 1.383270e-02
15.25 4.413023e+01 -6.002734e+00 1.299629e-02
15.26 3.975106e+01 -6.085049e+00 1.221009e-02
15.27 5.075502e+01 -6.165357e+00 1.167141e-02
15.28 4.441420e+01 -6.315081e+00 1.095610e-02
15.29 5.223682e+01 -6.405387e+00 1.023984e-02
15.3 3.692705e+01 -6.300784e+00 9.632055e-03
15.31 4.149666e+01 -6.408437e+00 8.876448e-03
15.32 4.074603e+00 -6.250254e+00 8.501923e-03
15.33 5.167033e+01 -6.448269e+00 8.030563e-03
15.34 9.540470e-02 -6.323710e+00 7.796392e-03
15.35 5.230993e+01 -6.339860e+00 7.421256e-03
15.36 -1.715818e+01 -6.165325e+00 6.958299e-03
15.37 4.808858e+01 -6.891314e+00 5.816303e-03
15.38 1.716245e+01 -6.621706e+00 5.209214e-03
15.39 2.243267e+01 -6.630938e+00 4.590471e-03
15.4 2.324121e+01 -6.533427e+00 4.000890e-03
15.41 1.689606e+01 -7.185051e+00 3.042341e-03
15.42 2.202660e+01 -6.892308e+00 2.129137e-03
15.43 4.606699e+00 -7.106436e+00 1.391247e-03
15.44 -5.382863e+00 -6.609214e+00 9.938845e-04
15.45 1.488215e+01 -7.017136e+00 3.042479e-05
15.46 -9.589927e+00 -6.899934e+00 -6.241142e-04
15.47 -2.889921e+01 -6.682170e+00 -1.039820e-03
15.48 7.358269e-01 -6.996823e+00 -1.735359e-03
15.49 -3.238945e+01 -6.752736e+00 -2.280139e-03
15.5 -1.966328e+01 -7.060434e+00 -3.027747e-03
15.51 -4.091219e+01 -6.891712e+00 -3.518092e-03
15.52 -1.914413e+01 -7.142701e+00 -4.246414e-03
15.53 -2.080690e+01 -7.204929e+00 -4.934259e-03
15.54 -5.859249e+01 -6.967945e+00 -5.343593e-03
15.55 -3.755545e+01 -7.205928e+00 -6.062988e-03
15.56 -5.126781e+01 -7.047190e+00 -6.524982e-03
15.57 -4.492847e+01 -7.116467e+00 -7.108671e-03
15.58 -2.898510e+01 -7.421641e+00 -8.000112e-03
15.59 -5.945683e+01 -7.179511e+00 -8.561600e-03
15.6 -4.301571e+01 -7.432444e+00 -9.456947e-03
15.61 -8.469098e+01 -7.147087e+00 -9.986348e-03
15.62 -6.856089e+01 -7.352968e+00 -1.066970e-02
15.63 -6.220570e+01 -7.502578e+00 -1.144104e-02
15.64 -8.275044e+01 -7.436548e+00 -1.234137e-02
15.65 -8.654607e+01 -7.384743e+00 -1.298650e-02
15.66 -2.059384e+01 -7.969431e+00 -1.404798e-02
15.67 -7.107836e+01 -7.775336e+00 -1.490190e-02
15.68 -9.489065e+01 -7.706640e+00 -1.576573e-02
15.69 -9.447228e+01 -7.602668e+00 -1.639374e-02
15.7 -7.739889e+01 -7.692441e+00 -1.687109e-02
15.71 -1.281562e+02 -7.455286e+00 -1.730037e-02
15.72 -7.874562e+01 -7.862138e+00 -1.809184e-02
15.73 -1.137771e+02 -7.932640e+00 -1.908839e-02
15.74 -8.459556e+01 -8.217251e+00 -2.043452e-02
15.75 -1.174103e+02 -7.900969e+00 -2.114360e-02
15.76 -1.101933e+02 -7.684743e+00 -2.149940e-02
15.77 -1.276046e+02 -7.865109e+00 -2.226225e-02
15.78 -1.311131e+02 -7.820741e+00 -2.290967e-02
15.79 -1.381237e+02 -7.901893e+00 -2.349828e-02
15.8 -9.490637e+01 -8.541151e+00 -2.443739e-02
15.81 -1.541563e+02 -7.904674e+00 -2.509384e-02
15.82 -1.296310e+02 -8.318917e+00 -2.616623e-02
15.83 -1.666461e+02 -7.943307e+00 -2.693174e-02
15.84 -1.701827e+02 -8.155699e+00 -2.799256e-02
15.85 -1.435867e+02 -8.068092e+00 -2.877121e-02
15.86 -1.740768e+02 -8.487403e+00 -2.962817e-02
15.87 -1.722773e+02 -8.261720e+00 -3.026812e-02
15.88 -1.632598e+02 -8.094858e+00 -3.078246e-02
15.89 -1.801144e+02 -8.432434e+00 -3.147891e-02
15.9 -1.283555e+02 -9.596761e+00 -3.298317e-02
15.91 -1.372480e+02 -9.368322e+00 -3.376340e-02
15.92 -1.769710e+02 -8.697368e+00 -3.439812e-02
15.93 -1.938101e+02 -8.773067e+00 -3.530110e-02
15.94 -2.150860e+02 -8.188522e+00 -3.562094e-02
15.95 -2.336545e+02 -7.971322e+00 -3.607569e-02
15.96 -1.876785e+02 -8.692327e+00 -3.694866e-02
15.97 -1.595600e+02 -9.486460e+00 -3.805915e-02
15.98 -2.279013e+02 -8.463443e+00 -3.861222e-02
15.99 -1.969280e+02 -9.074277e+00 -3.954185e-02
16 -2.151225e+02 -8.904861e+00 -4.040241e-02
16.01 -2.155706e+02 -8.967979e+00 -4.120084e-02
16.02 -2.432185e+02 -8.609921e+00 -4.168220e-02
16.03 -1.852590e+02 -9.769104e+00 -4.263859e-02
16.04 -2.397034e+02 -9.079404e+00 -4.333340e-02
16.05 -2.627070e+02 -8.466049e+00 -4.357106e-02
16.06 -2.203949e+02 -9.427143e+00 -4.401809e-02
16.07 -2.577354e+02 -8.834208e+00 -4.414715e-02
16.08 -2.265974e+02 -9.128297e+00 -4.444392e-02
16.09 -2.350017e+02 -8.959355e+00 -4.485401e-02
16.1 -1.778037e+02 -1.070858e+01 -4.622581e-02
16.11 -2.754122e+02 -8.712222e+00 -4.673311e-02
16.12 -2.161396e+02 -9.631401e+00 -4.737004e-02
16.13 -2.551219e+02 -9.144742e+00 -4.803102e-02
16.14 -2.637462e+02 -9.032113e+00 -4.840649e-02
16.15 -2.888577e+02 -8.703042e+00 -4.874172e-02
16.16 -2.514511e+02 -9.175121e+00 -4.889772e-02
16.17 -2.196414e+02 -9.676960e+00 -4.919158e-02
16.18 -3.045555e+02 -8.556124e+00 -4.945893e-02
16.19 -2.273322e+02 -9.820943e+00 -4.986676e-02
16.2 -2.674546e+02 -9.270923e+00 -4.987466e-02
16.21 -2.509642e+02 -9.292796e+00 -4.960608e-02
16.22 -2.741698e+02 -8.870667e+00 -4.938828e-02
16.23 -2.338620e+02 -9.367697e+00 -4.956280e-02
16.24 -2.682097e+02 -9.071370e+00 -4.980842e-02
16.25 -2.533280e+02 -9.458261e+00 -4.996722e-02
16.26 -2.503836e+02 -9.114913e+00 -4.963111e-02
16.27 -2.608632e+02 -8.902900e+00 -4.940156e-02
16.28 -2.390953e+02 -9.543247e+00 -4.954294e-02
16.29 -2.486851e+02 -8.963309e+00 -4.923627e-02
16.3 -2.803891e+02 -8.278712e+00 -4.865897e-02
16.31 -2.573654e+02 -8.851011e+00 -4.868718e-02
16.32 -2.503562e+02 -8.628876e+00 -4.827479e-02
16.33 -2.142457e+02 -8.948658e+00 -4.804373e-02
16.34 -2.289750e+02 -8.885935e+00 -4.759247e-02
16.35 -2.663663e+02 -7.906929e+00 -4.649852e-02
16.36 -2.527561e+02 -8.222559e+00 -4.627567e-02
16.37 -2.818368e+02 -7.822266e+00 -4.596396e-02
16.38 -2.368804e+02 -8.116350e+00 -4.473506e-02
16.39 -1.945972e+02 -8.548229e+00 -4.396480e-02
16.4 -2.084169e+02 -8.740971e+00 -4.400177e-02
16.41 -2.612714e+02 -7.303322e+00 -4.309562e-02
16.42 -2.478711e+02 -7.559371e+00 -4.212064e-02
16.43 -2.258770e+02 -7.467961e+00 -4.090548e-02
16.44 -2.279471e+02 -7.146606e+00 -3.960426e-02
16.45 -2.363062e+02 -7.003425e+00 -3.861535e-02
16.46 -1.981046e+02 -7.559756e+00 -3.783344e-02
16.47 -2.328368e+02 -6.693273e+00 -3.650656e-02
16.48 -2.236891e+02 -6.328069e+00 -3.552809e-02
16.49 -1.317305e+02 -8.115619e+00 -3.567727e-02
16.5 -2.070658e+02 -7.189875e+00 -3.473302e-02
16.51 -2.320139e+02 -6.093244e+00 -3.280520e-02
16.52 -1.854158e+02 -6.460922e+00 -3.132609e-02
16.53 -1.807152e+02 -6.434062e+00 -3.014181e-02
16.54 -1.735495e+02 -6.379184e+00 -2.916492e-02
16.55 -1.410779e+02 -6.715983e+00 -2.841889e-02
16.56 -1.752334e+02 -6.030877e+00 -2.725458e-02
16.57 -1.524140e+02 -5.975513e+00 -2.624507e-02
16.58 -1.332429e+02 -6.148081e+00 -2.530837e-02
16.59 -9.996012e+01 -6.247785e+00 -2.438647e-02
16.6 -1.466096e+02 -5.754103e+00 -2.312944e-02
16.61 -9.221739e+01 -6.240294e+00 -2.196999e-02
16.62 -1.467725e+02 -5.381469e+00 -2.018428e-02
16.63 -1.294547e+02 -5.333581e+00 -1.845972e-02
16.64 -6.356629e+01 -5.897350e+00 -1.738934e-02
16.65 -1.073947e+02 -5.407582e+00 -1.571112e-02
16.66 -8.916391e+01 -5.391379e+00 -1.407615e-02
16.67 -9.985925e+01 -5.263385e+00 -1.243650e-02
16.68 -1.830992e+01 -5.935911e+00 -1.121846e-02
16.69 -7.155229e+01 -5.214481e+00 -9.295531e-03
16.7 -4.394099e+01 -5.344833e+00 -7.673761e-03
16.71 -5.192624e+01 -5.235754e+00 -5.999324e-03
16.72 -8.030787e+01 -4.832676e+00 -3.897415e-03
16.73 -6.225953e+01 -4.871040e+00 -1.890862e-03
16.74 -1.441189e+01 -5.140117e+00 -3.759904e-04
16.75 -1.124395e+01 -5.064328e+00 1.163319e-03
16.76 6.788604e+00 -4.977064e+00 2.783043e-03
16.77 3.814212e+01 -5.137093e+00 4.272901e-03
16.78 7.999731e+00 -4.846146e+00 5.986778e-03
16.79 1.782922e+01 -4.817659e+00 7.590339e-03
16.8 1.002845e+02 -5.381823e+00 8.630958e-03
16.81 3.740218e+01 -4.909666e+00 1.027316e-02
16.82 5.134152e+01 -5.137116e+00 1.176746e-02
16.83 8.353486e+01 -5.268699e+00 1.336427e-02
16.84 5.145465e+01 -4.305288e+00 1.531157e-02
16.85 8.585967e+01 -4.742941e+00 1.638145e-02
16.86 7.882736e+01 -4.613989e+00 1.754635e-02
16.87 7.100433e+01 -4.365593e+00 1.888097e-02
16.88 7.498516e+01 -4.276057e+00 2.018220e-02
16.89 1.049401e+02 -4.448546e+00 2.137902e-02
16.9 9.360636e+01 -4.240166e+00 2.259130e-02
16.91 9.882253e+01 -4.242185e+00 2.375708e-02
16.92 1.058141e+02 -4.109589e+00 2.509313e-02
16.93 1.099758e+02 -4.024020e+00 2.642513e-02
16.94 1.117615e+02 -3.895040e+00 2.772669e-02
16.95 1.618537e+02 -4.309863e+00 2.889055e-02
16.96 1.232763e+02 -3.685456e+00 3.027435e-02
16.97 1.635935e+02 -4.232218e+00 3.118181e-02
16.98 1.320254e+02 -3.600801e+00 3.233720e-02
16.99 1.604516e+02 -3.839843e+00 3.350272e-02
17 1.571416e+02 -3.590663e+00 3.469459e-02
17.01 2.003711e+02 -4.179983e+00 3.553607e-02
17.02 1.706117e+02 -3.677205e+00 3.667355e-02
17.03 1.688655e+02 -3.427928e+00 3.777476e-02
17.04 1.809824e+02 -3.340761e+00 3.880976e-02
17.05 2.642982e+02 -4.518079e+00 3.929059e-02
17.06 1.836789e+02 -3.079297e+00 4.045591e-02
17.07 2.090360e+02 -3.509954e+00 4.118947e-02
17.08 1.791563e+02 -2.637934e+00 4.229041e-02
17.09 1.901038e+02 -2.610360e+00 4.344685e-02
17.1 2.082562e+02 -2.910003e+00 4.430784e-02
17.11 2.219509e+02 -3.207734e+00 4.498962e-02
17.12 2.168726e+02 -2.886220e+00 4.595270e-02
17.13 2.200648e+02 -2.730625e+00 4.682246e-02
17.14 2.482928e+02 -3.260388e+00 4.735293e-02
17.15 2.285433e+02 -2.638903e+00 4.820942e-02
17.16 2.707094e+02 -3.513740e+00 4.865458e-02
17.17 2.238965e+02 -2.262872e+00 4.942295e-02
17.18 2.766697e+02 -3.304328e+00 4.984352e-02
17.19 2.363740e+02 -2.284947e+00 5.038582e-02
17.2 2.704500e+02 -3.130809e+00 5.047389e-02
17.21 2.404289e+02 -2.364390e+00 5.086765e-02
17.22 2.656203e+02 -2.760680e+00 5.124667e-02
17.23 2.338095e+02 -2.083568e+00 5.170298e-02
17.24 2.672545e+02 -2.805527e+00 5.175953e-02
17.25 2.405289e+02 -2.324158e+00 5.205313e-02
17.26 2.423169e+02 -2.091092e+00 5.247844e-02
17.27 3.008037e+02 -3.393785e+00 5.257428e-02
17.28 2.618502e+02 -2.532960e+00 5.281823e-02
17.29 2.865249e+02 -3.095621e+00 5.269582e-02
17.3 2.417147e+02 -1.940093e+00 5.305487e-02
17.31 2.824855e+02 -2.985521e+00 5.298794e-02
17.32 2.617400e+02 -2.612245e+00 5.287678e-02
17.33 2.631314e+02 -2.420375e+00 5.302239e-02
17.34 2.759095e+02 -2.593836e+00 5.329018e-02
17.35 2.297341e+02 -1.467290e+00 5.357899e-02
17.36 3.046897e+02 -3.500953e+00 5.286479e-02
17.37 2.520220e+02 -2.581358e+00 5.252619e-02
17.38 2.776612e+02 -2.945602e+00 5.212252e-02
17.39 2.779788e+02 -3.044694e+00 5.174058e-02
17.4 2.692648e+02 -2.831235e+00 5.145716e-02
17.41 2.572910e+02 -2.809652e+00 5.089210e-02
17.42 2.779796e+02 -3.511668e+00 5.002663e-02
17.43 2.477109e+02 -2.788117e+00 4.958796e-02
17.44 2.627744e+02 -3.253448e+00 4.893338e-02
17.45 2.528752e+02 -2.974067e+00 4.840791e-02
17.46 2.207357e+02 -2.674273e+00 4.782509e-02
17.47 2.637826e+02 -3.770869e+00 4.693053e-02
17.48 2.622588e+02 -3.515358e+00 4.657572e-02
17.49 2.444072e+02 -3.242909e+00 4.626699e-02
17.5 2.533162e+02 -3.650277e+00 4.556343e-02
17.51 2.040415e+02 -2.796354e+00 4.500257e-02
17.52 2.345027e+02 -3.520431e+00 4.414872e-02
17.53 2.268481e+02 -3.540122e+00 4.347683e-02
17.54 2.015367e+02 -3.118120e+00 4.300334e-02
17.55 2.574587e+02 -4.512786e+00 4.185965e-02
17.56 2.050473e+02 -3.712311e+00 4.097016e-02
17.57 2.325275e+02 -4.313470e+00 3.998521e-02
17.58 1.794803e+02 -3.420617e+00 3.940371e-02
17.59 2.197804e+02 -4.293896e+00 3.822653e-02
17.6 2.050362e+02 -4.377978e+00 3.722083e-02
17.61 2.258376e+02 -5.034480e+00 3.618291e-02
17.62 2.348938e+02 -4.919673e+00 3.517366e-02
17.63 1.504781e+02 -3.942541e+00 3.448493e-02
17.64 1.578022e+02 -4.003602e+00 3.356550e-02
17.65 1.806839e+02 -4.739029e+00 3.253711e-02
17.66 1.841640e+02 -4.788581e+00 3.174487e-02
17.67 1.809285e+02 -4.954426e+00 3.076904e-02
17.68 1.529084e+02 -4.070095e+00 2.986327e-02
17.69 1.574548e+02 -5.380336e+00 2.793068e-02
17.7 1.282729e+02 -4.368137e+00 2.755946e-02
17.71 1.502062e+02 -4.814945e+00 2.690614e-02
17.72 1.172359e+02 -4.656776e+00 2.588824e-02
17.73 1.260528e+02 -4.827755e+00 2.469603e-02
17.74 1.078489e+02 -4.748873e+00 2.364575e-02
17.75 1.109278e+02 -4.863428e+00 2.275956e-02
17.76 1.218617e+02 -5.494938e+00 2.172233e-02
17.77 7.131401e+01 -4.782906e+00 2.139274e-02
17.78 1.108909e+02 -5.430633e+00 2.060796e-02
17.79 1.082575e+02 -5.715448e+00 1.949166e-02
17.8 1.034088e+02 -5.735974e+00 1.869219e-02
17.81 6.126540e+01 -5.037711e+00 1.812219e-02
17.82 6.983759e+01 -5.590018e+00 1.720860e-02
17.83 8.993711e+01 -5.841060e+00 1.634292e-02
17.84 3.497618e+01 -4.979608e+00 1.603308e-02
17.85 9.422347e+01 -5.985361e+00 1.499052e-02
17.86 5.747555e+01 -5.714747e+00 1.399245e-02
17.87 6.623571e+01 -6.108905e+00 1.315004e-02
17.88 5.859021e+01 -5.764461e+00 1.302568e-02
17.89 6.423686e+01 -6.063725e+00 1.211636e-02
17.9 8.678727e+01 -6.354085e+00 1.070727e-02
17.91 4.114537e+01 -5.986033e+00 9.632779e-03
17.92 4.796430e+01 -6.221379e+00 8.443388e-03
17.93 4.098748e+01 -6.186489e+00 7.662182e-03
17.94 2.372758e+01 -6.015390e+00 7.138814e-03
17.95 3.405123e+01 -6.333356e+00 6.164043e-03
17.96 3.665753e+01 -6.470093e+00 5.136875e-03
17.97 3.107262e+01 -6.728473e+00 4.086603e-03
17.98 2.776740e+01 -6.598680e+00 3.394048e-03
17.99 2.550660e+00 -6.065878e+00 2.905938e-03
18 -1.085556e+01 -6.180482e+00 2.048133e-03
18.01 -7.829677e+00 -6.852175e+00 8.924840e-04
18.02 -6.031651e+00 -6.356876e+00 2.877843e-04
18.03 -5.135351e+01 -6.490204e+00 3.708496e-05
18.04 -3.601567e+01 -6.396263e+00 -1.484302e-04
18.05 6.071023e+00 -6.678685e+00 -5.722198e-04
18.06 -9.100924e+00 -6.739379e+00 -1.108055e-03
18.07 -1.994328e+01 -6.656051e+00 -1.714019e-03
18.08 -1.579130e+01 -6.877417e+00 -2.473516e-03
18.09 -3.208445e+01 -6.685803e+00 -3.004785e-03
18.1 -1.472837e+01 -6.797808e+00 -3.628983e-03
18.11 -3.388365e+01 -6.882593e+00 -4.526959e-03
18.12 -3.564209e+01 -7.201709e+00 -5.603708e-03
18.13 -1.355120e+01 -7.312421e+00 -6.426203e-03
18.14 -3.376002e+01 -7.073940e+00 -6.610766e-03
18.15 -3.822222e+01 -7.316501e+00 -7.338670e-03
18.16 -4.683406e+01 -7.138938e+00 -8.070454e-03
18.17 -9.250483e+01 -6.889730e+00 -8.473738e-03
18.18 -6.260877e+01 -7.244608e+00 -9.080232e-03
18.19 -6.653520e+01 -7.090742e+00 -9.141541e-03
18.2 -5.648007e+01 -7.145004e+00 -9.546367e-03
18.21 -8.144949e+00 -7.795983e+00 -1.080600e-02
18.22 -5.643072e+01 -7.475530e+00 -1.171380e-02
18.23 -3.053976e+01 -7.864510e+00 -1.268726e-02
18.24 -9.408584e+01 -7.308383e+00 -1.295563e-02
18.25 -9.194927e+01 -7.375009e+00 -1.334064e-02
18.26 -5.914376e+01 -7.501143e+00 -1.390783e-02
18.27 -9.308800e+01 -7.401716e+00 -1.435137e-02
18.28 -7.266837e+01 -7.152066e+00 -1.459869e-02
18.29 -5.859110e+01 -7.870125e+00 -1.575041e-02
18.3 -1.041097e+02 -7.664302e+00 -1.669879e-02
18.31 -9.480651e+01 -7.781452e+00 -1.741739e-02
18.32 -6.780456e+01 -7.852300e+00 -1.786486e-02
18.33 -5.950651e+01 -8.321931e+00 -1.869610e-02
18.34 -1.177498e+02 -6.980662e+00 -1.827703e-02
18.35 -1.337383e+02 -7.711576e+00 -1.878988e-02
18.36 -1.090497e+02 -8.062951e+00 -1.962896e-02
18.37 -1.090549e+02 -7.918075e+00 -2.000608e-02
18.38 -1.268330e+02 -7.854679e+00 -2.049360e-02
18.39 -9.232578e+01 -8.620502e+00 -2.176290e-02
18.4 -1.459459e+02 -8.333284e+00 -2.266289e-02
18.41 -1.471318e+02 -8.043457e+00 -2.321966e-02
18.42 -1.448950e+02 -8.113717e+00 -2.385854e-02
18.43 -1.442501e+02 -8.419622e+00 -2.469868e-02
18.44 -1.039340e+02 -8.255790e+00 -2.496123e-02
18.45 -1.359826e+02 -8.606950e+00 -2.605206e-02
18.46 -1.542527e+02 -8.145610e+00 -2.664906e-02
18.47 -1.697182e+02 -8.392189e+00 -2.743810e-02
18.48 -1.764874e+02 -7.946918e+00 -2.758281e-02
18.49 -1.342342e+02 -9.284796e+00 -2.949390e-02
18.5 -1.702850e+02 -8.592324e+00 -3.035390e-02
18.51 -1.907832e+02 -8.592122e+00 -3.126581e-02
18.52 -1.844163e+02 -7.852583e+00 -3.121997e-02
18.53 -1.701758e+02 -8.597408e+00 -3.192952e-02
18.54 -1.885287e+02 -9.106285e+00 -3.329223e-02
18.55 -1.631097e+02 -9.297399e+00 -3.448879e-02
18.56 -2.048891e+02 -8.880247e+00 -3.566647e-02
18.57 -1.912844e+02 -8.694242e+00 -3.643113e-02
18.58 -2.011932e+02 -9.190520e+00 -3.766838e-02
18.59 -2.347195e+02 -8.613718e+00 -3.826436e-02
18.6 -2.417415e+02 -9.060115e+00 -3.944372e-02
18.61 -2.048922e+02 -9.078468e+00 -3.987777e-02
18.62 -2.257229e+02 -9.536913e+00 -4.134314e-02
18.63 -2.303280e+02 -9.468552e+00 -4.277118e-02
18.64 -2.440206e+02 -9.573686e+00 -4.407234e-02
18.65 -2.237925e+02 -1.026276e+01 -4.538560e-02
18.66 -2.630188e+02 -9.313561e+00 -4.579920e-02
18.67 -2.187476e+02 -9.677159e+00 -4.633428e-02
18.68 -2.578175e+02 -1.009252e+01 -4.794061e-02
18.69 -2.480757e+02 -9.863293e+00 -4.891350e-02
18.7 -2.589223e+02 -9.917559e+00 -4.969294e-02
18.71 -2.442985e+02 -1.023364e+01 -5.053493e-02
18.72 -2.767945e+02 -9.945752e+00 -5.153626e-02
18.73 -2.702315e+02 -1.018153e+01 -5.254285e-02
18.74 -3.025534e+02 -9.758309e+00 -5.300902e-02
18.75 -2.755193e+02 -9.798050e+00 -5.291096e-02
18.76 -3.037024e+02 -1.009274e+01 -5.392239e-02
18.77 -3.259779e+02 -9.243013e+00 -5.460599e-02
18.78 -2.999224e+02 -1.025764e+01 -5.539839e-02
18.79 -2.885736e+02 -1.033756e+01 -5.596134e-02
18.8 -2.910007e+02 -1.058903e+01 -5.660161e-02
18.81 -2.968707e+02 -1.019026e+01 -5.680704e-02
18.82 -3.132734e+02 -1.034030e+01 -5.758325e-02
18.83 -3.164851e+02 -1.029685e+01 -5.843630e-02
18.84 -3.020105e+02 -1.064118e+01 -5.897081e-02
18.85 -3.432181e+02 -9.489804e+00 -5.881318e-02
18.86 -3.124129e+02 -1.047536e+01 -5.927543e-02
18.87 -3.551105e+02 -9.402677e+00 -5.921601e-02
18.88 -2.936594e+02 -1.080985e+01 -6.035775e-02
18.89 -3.058051e+02 -1.066303e+01 -6.048072e-02
18.9 -3.082768e+02 -7.587572e+00 -5.788970e-02
18.91 -3.157958e+02 -1.131497e+01 -5.917620e-02
18.92 -3.132497e+02 -1.028211e+01 -5.918075e-02
18.93 -3.072453e+02 -9.725420e+00 -5.861564e-02
18.94 -3.074912e+02 -1.017542e+01 -5.867291e-02
18.95 -2.835955e+02 -1.062480e+01 -5.860553e-02
18.96 -3.284532e+02 -9.281287e+00 -5.790791e-02
18.97 -3.002679e+02 -9.868223e+00 -5.785728e-02
18.98 -3.515369e+02 -8.842481e+00 -5.766461e-02
18.99 -3.331734e+02 -9.073620e+00 -5.733299e-02
19 -3.279948e+02 -9.083486e+00 -5.649033e-02
19.01 -2.795515e+02 -9.781703e+00 -5.582890e-02
19.02 -2.773134e+02 -9.737368e+00 -5.552913e-02
19.03 -2.765934e+02 -9.771295e+00 -5.558718e-02
19.04 -2.900478e+02 -9.088726e+00 -5.498655e-02
19.05 -3.140476e+02 -8.487261e+00 -5.406427e-02
19.06 -3.439705e+02 -7.490523e+00 -5.308619e-02
19.07 -2.370438e+02 -9.681690e+00 -5.295217e-02
19.08 -3.364473e+02 -7.513722e+00 -5.178587e-02
19.09 -3.205761e+02 -7.292469e+00 -5.025573e-02
19.1 -2.464693e+02 -8.840754e+00 -4.962067e-02
19.11 -2.856952e+02 -7.702062e+00 -4.818039e-02
19.12 -2.809872e+02 -7.397464e+00 -4.658465e-02
19.13 -2.671564e+02 -7.458460e+00 -4.511730e-02
19.14 -2.468111e+02 -7.870636e+00 -4.390810e-02
19.15 -2.573450e+02 -7.058965e+00 -4.214723e-02
19.16 -1.883489e+02 -7.717538e+00 -4.100735e-02
19.17 -1.852512e+02 -7.565029e+00 -4.008581e-02
19.18 -2.073735e+02 -7.101531e+00 -3.867704e-02
19.19 -2.047217e+02 -7.126066e+00 -3.773290e-02
19.2 -1.744478e+02 -7.390566e+00 -3.682917e-02
19.21 -2.039984e+02 -6.476708e+00 -3.519526e-02
19.22 -2.109755e+02 -6.224692e+00 -3.344586e-02
19.23 -1.884047e+02 -6.367189e+00 -3.153013e-02
19.24 -1.630867e+02 -6.236255e+00 -2.945561e-02
19.25 -1.595453e+02 -6.173413e+00 -2.764893e-02
19.26 -1.214923e+02 -6.405071e+00 -2.585159e-02
19.27 -1.118467e+02 -6.103278e+00 -2.385158e-02
19.28 -1.433557e+02 -5.558373e+00 -2.177707e-02
19.29 -1.282611e+02 -5.539381e+00 -2.000369e-02
19.3 -1.083559e+02 -5.508650e+00 -1.817186e-02
