*************************Generated by extractQP.sh*************************
*      Wed Jan  8 12:38:23 MST 2025. Case: 
* Note: Outputs can be visualized with plotQP.py
***************************************************************************
Time(s) p0(Pa) p1(Pa) Q(m3/s)
29.96 -1.269520e+02 -3.164130e+01 -1.834603e-01
29.97 -1.245884e+02 -3.086066e+01 -1.805281e-01
29.98 -1.223057e+02 -3.018802e+01 -1.773952e-01
29.99 -1.196696e+02 -2.931559e+01 -1.740314e-01
30 -1.168775e+02 -2.829065e+01 -1.703802e-01
30.01 -1.138497e+02 -2.716320e+01 -1.665813e-01
30.02 -1.108674e+02 -2.617446e+01 -1.627545e-01
30.03 -1.073483e+02 -2.500245e+01 -1.587270e-01
30.04 -1.038589e+02 -2.370777e+01 -1.545525e-01
30.05 -1.005758e+02 -2.266294e+01 -1.502893e-01
30.06 -9.757705e+01 -2.166234e+01 -1.460066e-01
30.07 -9.394938e+01 -2.059627e+01 -1.415570e-01
30.08 -9.077464e+01 -1.974165e+01 -1.370418e-01
30.09 -8.728615e+01 -1.872816e+01 -1.322070e-01
30.1 -8.352558e+01 -1.749351e+01 -1.272201e-01
30.11 -7.990679e+01 -1.650945e+01 -1.222970e-01
30.12 -7.628284e+01 -1.537150e+01 -1.172955e-01
30.13 -7.235415e+01 -1.442434e+01 -1.122387e-01
30.14 -6.898825e+01 -1.354731e+01 -1.071087e-01
30.15 -6.532091e+01 -1.255747e+01 -1.018399e-01
30.16 -6.158980e+01 -1.167441e+01 -9.650868e-02
30.17 -5.810868e+01 -1.080984e+01 -9.105748e-02
30.18 -5.446038e+01 -9.985909e+00 -8.558460e-02
30.19 -5.023573e+01 -9.160160e+00 -8.000808e-02
30.2 -4.628283e+01 -8.343959e+00 -7.429107e-02
30.21 -4.262186e+01 -7.604123e+00 -6.854126e-02
30.22 -3.891615e+01 -7.022997e+00 -6.280983e-02
30.23 -3.567598e+01 -6.317700e+00 -5.696101e-02
30.24 -3.172652e+01 -5.790979e+00 -5.111850e-02
30.25 -2.807761e+01 -5.160824e+00 -4.517805e-02
30.26 -2.475076e+01 -4.529563e+00 -3.917249e-02
30.27 -2.089525e+01 -4.267251e+00 -3.317374e-02
30.28 -1.720774e+01 -3.927046e+00 -2.706621e-02
30.29 -1.354364e+01 -3.647744e+00 -2.093864e-02
30.3 -1.023367e+01 -3.451157e+00 -1.478464e-02
30.31 -6.838970e+00 -3.262443e+00 -8.636748e-03
30.32 -4.468145e+00 -3.582613e+00 -2.616589e-03
30.33 -8.841250e-01 -3.014894e+00 3.802798e-03
30.34 2.239751e+00 -3.460555e+00 9.873693e-03
30.35 6.140653e+00 -2.335524e+00 1.651292e-02
30.36 8.378951e+00 -3.793748e+00 2.214470e-02
30.37 1.274052e+01 -1.927002e+00 2.883630e-02
30.38 1.526962e+01 -3.205373e+00 3.455635e-02
30.39 1.939914e+01 -1.564252e+00 4.108467e-02
30.4 2.229903e+01 -2.477210e+00 4.690788e-02
30.41 2.575264e+01 -1.619119e+00 5.307075e-02
30.42 2.843328e+01 -2.304917e+00 5.844003e-02
30.43 3.231640e+01 -8.796752e-01 6.469919e-02
30.44 3.529908e+01 -1.361291e+00 7.026117e-02
30.45 3.894703e+01 -2.578426e-01 7.617047e-02
30.46 4.215609e+01 -2.123927e-01 8.164261e-02
30.47 4.544134e+01 5.270295e-01 8.708677e-02
30.48 4.878160e+01 9.866965e-01 9.232757e-02
30.49 5.231239e+01 1.955544e+00 9.768166e-02
30.5 5.585645e+01 2.698349e+00 1.028865e-01
30.51 5.923198e+01 3.507896e+00 1.079853e-01
30.52 6.244939e+01 4.156754e+00 1.128537e-01
30.53 6.582842e+01 5.071179e+00 1.177367e-01
30.54 6.911825e+01 5.852209e+00 1.224575e-01
30.55 7.228850e+01 6.639469e+00 1.270280e-01
30.56 7.551300e+01 7.619339e+00 1.314441e-01
30.57 7.865334e+01 8.456885e+00 1.357889e-01
30.58 8.177253e+01 9.399764e+00 1.400126e-01
30.59 8.458614e+01 1.015783e+01 1.439514e-01
30.6 8.737609e+01 1.096112e+01 1.478458e-01
30.61 9.051164e+01 1.212852e+01 1.517820e-01
30.62 9.305309e+01 1.261080e+01 1.553296e-01
30.63 9.590125e+01 1.379276e+01 1.589292e-01
30.64 9.817790e+01 1.421736e+01 1.621801e-01
30.65 1.007883e+02 1.528061e+01 1.654612e-01
30.66 1.030223e+02 1.580812e+01 1.684657e-01
30.67 1.052526e+02 1.673089e+01 1.712850e-01
30.68 1.074830e+02 1.740788e+01 1.740251e-01
30.69 1.096294e+02 1.824996e+01 1.766849e-01
30.7 1.116148e+02 1.891685e+01 1.791926e-01
30.71 1.135956e+02 1.958865e+01 1.815347e-01
30.72 1.153687e+02 2.026322e+01 1.837301e-01
30.73 1.168333e+02 2.072786e+01 1.856450e-01
30.74 1.182196e+02 2.119074e+01 1.874264e-01
30.75 1.195450e+02 2.165777e+01 1.890827e-01
30.76 1.206613e+02 2.203175e+01 1.905288e-01
30.77 1.216397e+02 2.236053e+01 1.917672e-01
30.78 1.225677e+02 2.272893e+01 1.929561e-01
30.79 1.233804e+02 2.296876e+01 1.939594e-01
30.8 1.241650e+02 2.328452e+01 1.949652e-01
30.81 1.247882e+02 2.345393e+01 1.957201e-01
30.82 1.254001e+02 2.373519e+01 1.963746e-01
30.83 1.256957e+02 2.381991e+01 1.967940e-01
30.84 1.257113e+02 2.377013e+01 1.969565e-01
30.85 1.257087e+02 2.375267e+01 1.969940e-01
30.86 1.260054e+02 2.390336e+01 1.972305e-01
30.87 1.257395e+02 2.376264e+01 1.970477e-01
30.88 1.255212e+02 2.367526e+01 1.967745e-01
30.89 1.251832e+02 2.355725e+01 1.963586e-01
30.9 1.246966e+02 2.335623e+01 1.958151e-01
30.91 1.242234e+02 2.320853e+01 1.951836e-01
30.92 1.234276e+02 2.287332e+01 1.943452e-01
30.93 1.227550e+02 2.258014e+01 1.935520e-01
30.94 1.220399e+02 2.232175e+01 1.927144e-01
30.95 1.214483e+02 2.218990e+01 1.917822e-01
30.96 1.203026e+02 2.174979e+01 1.905267e-01
30.97 1.194158e+02 2.138395e+01 1.893898e-01
30.98 1.184786e+02 2.111663e+01 1.881678e-01
30.99 1.174853e+02 2.076829e+01 1.867856e-01
31 1.168706e+02 2.090172e+01 1.854161e-01
31.01 1.136373e+02 1.927580e+01 1.828068e-01
31.02 1.131206e+02 1.914593e+01 1.815199e-01
31.03 1.120915e+02 1.886768e+01 1.802362e-01
31.04 1.108447e+02 1.838069e+01 1.785741e-01
31.05 1.093031e+02 1.783794e+01 1.766860e-01
31.06 1.078310e+02 1.743068e+01 1.748323e-01
31.07 1.061499e+02 1.678973e+01 1.728508e-01
31.08 1.049212e+02 1.648453e+01 1.710119e-01
31.09 1.032313e+02 1.577307e+01 1.689095e-01
31.1 1.014173e+02 1.525644e+01 1.666857e-01
31.11 9.985035e+01 1.478794e+01 1.645074e-01
31.12 9.772793e+01 1.407009e+01 1.619541e-01
31.13 9.611987e+01 1.360259e+01 1.596871e-01
31.14 9.459586e+01 1.320495e+01 1.575117e-01
31.15 9.252572e+01 1.251486e+01 1.549226e-01
31.16 9.061634e+01 1.195416e+01 1.522617e-01
31.17 8.845287e+01 1.127093e+01 1.494832e-01
31.18 8.616093e+01 1.042121e+01 1.467897e-01
31.19 8.464744e+01 1.001230e+01 1.444591e-01
31.2 8.316854e+01 9.758669e+00 1.420463e-01
31.21 8.059171e+01 8.876878e+00 1.390385e-01
31.22 7.835743e+01 8.161753e+00 1.360925e-01
31.23 7.659252e+01 7.636945e+00 1.335728e-01
31.24 7.485295e+01 7.251307e+00 1.309825e-01
31.25 7.269130e+01 6.605425e+00 1.281098e-01
31.26 7.092203e+01 6.298570e+00 1.252058e-01
31.27 6.833345e+01 5.429307e+00 1.219313e-01
31.28 6.637679e+01 5.008340e+00 1.189544e-01
31.29 6.423692e+01 4.282697e+00 1.161125e-01
31.3 6.264808e+01 3.988343e+00 1.136989e-01
31.31 6.105568e+01 3.749008e+00 1.110555e-01
31.32 5.910416e+01 3.490670e+00 1.081522e-01
31.33 5.621407e+01 2.063884e+00 1.045057e-01
31.34 5.475979e+01 2.925368e+00 1.018131e-01
31.35 5.153281e+01 6.532231e-01 9.867636e-02
31.36 5.087996e+01 1.030603e+00 9.674004e-02
31.37 4.938785e+01 6.645248e-01 9.458725e-02
31.38 4.729479e+01 2.232383e-01 9.193306e-02
31.39 4.555275e+01 -2.518364e-01 8.908752e-02
31.4 4.416205e+01 -4.914050e-01 8.640453e-02
31.41 4.209941e+01 -8.902454e-01 8.366262e-02
31.42 4.034396e+01 -1.244654e+00 8.097971e-02
31.43 3.867910e+01 -1.516426e+00 7.828173e-02
31.44 3.683362e+01 -1.915760e+00 7.553246e-02
31.45 3.613373e+01 -1.269547e+00 7.328930e-02
31.46 3.335083e+01 -2.751071e+00 6.980382e-02
31.47 3.068955e+01 -3.043938e+00 6.639815e-02
31.48 2.949373e+01 -3.054386e+00 6.361160e-02
31.49 2.713506e+01 -3.857145e+00 6.068075e-02
31.5 2.627385e+01 -3.869258e+00 5.848776e-02
31.51 2.488664e+01 -3.894957e+00 5.618251e-02
31.52 2.307565e+01 -4.430263e+00 5.349376e-02
31.53 2.153561e+01 -4.548802e+00 5.089177e-02
31.54 1.969006e+01 -4.974766e+00 4.806565e-02
31.55 1.868742e+01 -4.705600e+00 4.570416e-02
31.56 1.653982e+01 -5.320823e+00 4.270224e-02
31.57 1.489804e+01 -5.419359e+00 3.994693e-02
31.58 1.339444e+01 -5.636820e+00 3.729418e-02
31.59 1.218423e+01 -5.514668e+00 3.487510e-02
31.6 1.041705e+01 -6.013052e+00 3.211073e-02
31.61 8.788878e+00 -6.027569e+00 2.949197e-02
31.62 7.317961e+00 -6.323248e+00 2.686583e-02
31.63 5.809970e+00 -6.355010e+00 2.423790e-02
31.64 4.419953e+00 -6.513774e+00 2.167614e-02
31.65 3.006149e+00 -6.580777e+00 1.915969e-02
31.66 1.576033e+00 -6.787120e+00 1.648942e-02
31.67 2.258759e-02 -6.876731e+00 1.391869e-02
31.68 -1.626927e+00 -7.173876e+00 1.114016e-02
31.69 -3.076196e+00 -7.209674e+00 8.566707e-03
31.7 -4.212657e+00 -7.213567e+00 6.117983e-03
31.71 -5.663259e+00 -7.390911e+00 3.477567e-03
31.72 -6.656404e+00 -7.474751e+00 8.297931e-04
31.73 -8.025529e+00 -7.273522e+00 -1.702496e-03
31.74 -9.580472e+00 -7.220878e+00 -4.043181e-03
31.75 -1.087000e+01 -7.045963e+00 -6.393755e-03
31.76 -1.296437e+01 -8.125293e+00 -9.816757e-03
31.77 -1.439327e+01 -7.593582e+00 -1.220199e-02
31.78 -1.581130e+01 -8.240375e+00 -1.512163e-02
31.79 -1.722622e+01 -7.704212e+00 -1.759020e-02
31.8 -1.927268e+01 -8.547079e+00 -2.089799e-02
31.81 -2.120553e+01 -8.466064e+00 -2.400052e-02
31.82 -2.228719e+01 -8.343385e+00 -2.657032e-02
31.83 -2.346380e+01 -8.415198e+00 -2.879850e-02
31.84 -2.559915e+01 -8.859618e+00 -3.188348e-02
31.85 -2.782504e+01 -9.414697e+00 -3.523754e-02
31.86 -2.922224e+01 -9.296511e+00 -3.827696e-02
31.87 -3.129219e+01 -9.614972e+00 -4.149227e-02
31.88 -3.295280e+01 -9.643622e+00 -4.452701e-02
31.89 -3.546290e+01 -1.013880e+01 -4.789407e-02
31.9 -3.730401e+01 -1.042932e+01 -5.126272e-02
31.91 -3.918462e+01 -1.105499e+01 -5.477360e-02
31.92 -4.139414e+01 -1.108140e+01 -5.811154e-02
31.93 -4.382961e+01 -1.148792e+01 -6.154107e-02
31.94 -4.540705e+01 -1.175200e+01 -6.497074e-02
31.95 -4.785864e+01 -1.211751e+01 -6.849657e-02
31.96 -4.974622e+01 -1.244130e+01 -7.192899e-02
31.97 -5.284816e+01 -1.344950e+01 -7.616833e-02
31.98 -5.480974e+01 -1.349783e+01 -7.952733e-02
31.99 -5.651642e+01 -1.351879e+01 -8.258512e-02
32 -5.910330e+01 -1.499019e+01 -8.659676e-02
32.01 -6.142211e+01 -1.452250e+01 -8.996028e-02
32.02 -6.538389e+01 -1.648511e+01 -9.453294e-02
32.03 -6.525034e+01 -1.480955e+01 -9.657424e-02
32.04 -6.709052e+01 -1.465253e+01 -9.858810e-02
32.05 -7.174877e+01 -1.933165e+01 -1.047827e-01
32.06 -7.421805e+01 -1.797653e+01 -1.084069e-01
32.07 -7.570907e+01 -1.796577e+01 -1.112916e-01
32.08 -7.833444e+01 -1.879092e+01 -1.147263e-01
32.09 -8.265375e+01 -2.055596e+01 -1.194603e-01
32.1 -8.404401e+01 -2.042529e+01 -1.226699e-01
32.11 -8.660290e+01 -2.110494e+01 -1.262304e-01
32.12 -8.964570e+01 -2.214244e+01 -1.301035e-01
32.13 -9.255085e+01 -2.286175e+01 -1.340247e-01
32.14 -9.485829e+01 -2.352929e+01 -1.376216e-01
32.15 -9.719049e+01 -2.404549e+01 -1.411246e-01
32.16 -1.000219e+02 -2.486864e+01 -1.448248e-01
32.17 -1.029635e+02 -2.589743e+01 -1.485810e-01
32.18 -1.062164e+02 -2.690631e+01 -1.528397e-01
32.19 -1.089727e+02 -2.792457e+01 -1.564346e-01
32.2 -1.105361e+02 -2.775919e+01 -1.591934e-01
32.21 -1.132209e+02 -2.893476e+01 -1.624108e-01
32.22 -1.159705e+02 -2.985795e+01 -1.658050e-01
32.23 -1.181250e+02 -3.060710e+01 -1.687451e-01
32.24 -1.202329e+02 -3.106302e+01 -1.714489e-01
32.25 -1.228044e+02 -3.221073e+01 -1.745377e-01
32.26 -1.247403e+02 -3.258090e+01 -1.772053e-01
32.27 -1.269875e+02 -3.342924e+01 -1.799876e-01
32.28 -1.286776e+02 -3.380027e+01 -1.824065e-01
32.29 -1.311058e+02 -3.487666e+01 -1.851680e-01
32.3 -1.328247e+02 -3.527273e+01 -1.876875e-01
32.31 -1.351779e+02 -3.626604e+01 -1.904208e-01
32.32 -1.368453e+02 -3.666898e+01 -1.926952e-01
32.33 -1.383998e+02 -3.714406e+01 -1.948108e-01
32.34 -1.401442e+02 -3.779301e+01 -1.969581e-01
32.35 -1.425626e+02 -3.887293e+01 -1.993884e-01
32.36 -1.436803e+02 -3.916850e+01 -2.011544e-01
32.37 -1.446948e+02 -3.938060e+01 -2.025845e-01
32.38 -1.465074e+02 -4.020090e+01 -2.044959e-01
32.39 -1.474205e+02 -4.048995e+01 -2.057338e-01
32.4 -1.481427e+02 -4.069836e+01 -2.068240e-01
32.41 -1.491095e+02 -4.103730e+01 -2.079042e-01
32.42 -1.496986e+02 -4.111685e+01 -2.087528e-01
32.43 -1.500165e+02 -4.121737e+01 -2.094204e-01
32.44 -1.508775e+02 -4.160883e+01 -2.102455e-01
32.45 -1.517288e+02 -4.204560e+01 -2.109758e-01
32.46 -1.511942e+02 -4.155959e+01 -2.110019e-01
32.47 -1.508484e+02 -4.122135e+01 -2.108460e-01
32.48 -1.515379e+02 -4.180826e+01 -2.110782e-01
32.49 -1.508346e+02 -4.128323e+01 -2.107883e-01
32.5 -1.503001e+02 -4.102185e+01 -2.102845e-01
32.51 -1.500421e+02 -4.092116e+01 -2.099432e-01
32.52 -1.494040e+02 -4.053456e+01 -2.094825e-01
32.53 -1.493430e+02 -4.062723e+01 -2.090903e-01
32.54 -1.487723e+02 -4.046455e+01 -2.083696e-01
32.55 -1.473802e+02 -3.978281e+01 -2.070867e-01
32.56 -1.461522e+02 -3.927980e+01 -2.056764e-01
32.57 -1.450357e+02 -3.886802e+01 -2.042981e-01
32.58 -1.436777e+02 -3.833254e+01 -2.027135e-01
32.59 -1.418989e+02 -3.759413e+01 -2.008019e-01
32.6 -1.401202e+02 -3.682405e+01 -1.988164e-01
32.61 -1.382341e+02 -3.604234e+01 -1.967184e-01
32.62 -1.362398e+02 -3.520946e+01 -1.945037e-01
32.63 -1.348835e+02 -3.481165e+01 -1.925671e-01
32.64 -1.326739e+02 -3.395115e+01 -1.900825e-01
32.65 -1.304288e+02 -3.311526e+01 -1.873587e-01
32.66 -1.280944e+02 -3.216532e+01 -1.845092e-01
32.67 -1.252829e+02 -3.097950e+01 -1.815497e-01
32.68 -1.230657e+02 -3.025590e+01 -1.786916e-01
32.69 -1.212301e+02 -2.983245e+01 -1.759849e-01
32.7 -1.183968e+02 -2.874391e+01 -1.727331e-01
32.71 -1.160214e+02 -2.801728e+01 -1.693015e-01
32.72 -1.124766e+02 -2.655541e+01 -1.654530e-01
32.73 -1.099237e+02 -2.588655e+01 -1.618905e-01
32.74 -1.066942e+02 -2.470583e+01 -1.580891e-01
32.75 -1.034701e+02 -2.339722e+01 -1.540431e-01
32.76 -1.003131e+02 -2.255874e+01 -1.499613e-01
32.77 -9.703499e+01 -2.153484e+01 -1.457071e-01
32.78 -9.364900e+01 -2.042994e+01 -1.412960e-01
32.79 -9.031002e+01 -1.944615e+01 -1.368036e-01
32.8 -8.729088e+01 -1.866589e+01 -1.322710e-01
32.81 -8.377679e+01 -1.761430e+01 -1.275632e-01
32.82 -8.017786e+01 -1.658992e+01 -1.227050e-01
32.83 -7.657712e+01 -1.554111e+01 -1.176908e-01
32.84 -7.298656e+01 -1.460677e+01 -1.125441e-01
32.85 -6.928404e+01 -1.372615e+01 -1.073051e-01
32.86 -6.535226e+01 -1.258611e+01 -1.018926e-01
32.87 -6.174633e+01 -1.178773e+01 -9.654242e-02
32.88 -5.802606e+01 -1.086018e+01 -9.109398e-02
32.89 -5.410731e+01 -1.004084e+01 -8.566255e-02
32.9 -5.026788e+01 -9.161135e+00 -8.008657e-02
32.91 -4.681901e+01 -8.642331e+00 -7.453200e-02
32.92 -4.319429e+01 -7.633716e+00 -6.858106e-02
32.93 -3.904845e+01 -7.004937e+00 -6.269756e-02
32.94 -3.526317e+01 -6.399029e+00 -5.684921e-02
32.95 -3.145809e+01 -5.800499e+00 -5.098283e-02
32.96 -2.839854e+01 -5.146742e+00 -4.503832e-02
32.97 -2.488436e+01 -4.780267e+00 -3.913181e-02
32.98 -2.099643e+01 -4.414450e+00 -3.321232e-02
32.99 -1.809092e+01 -4.073334e+00 -2.714800e-02
33 -1.446715e+01 -3.771003e+00 -2.102248e-02
33.01 -1.125665e+01 -3.919414e+00 -1.510129e-02
33.02 -7.848289e+00 -3.432865e+00 -8.875708e-03
33.03 -5.280226e+00 -4.268399e+00 -3.025268e-03
33.04 -5.139002e-01 -2.479845e+00 3.745343e-03
33.05 1.889449e+00 -3.660074e+00 9.373135e-03
33.06 5.619394e+00 -2.232282e+00 1.571038e-02
33.07 8.289275e+00 -3.461416e+00 2.139840e-02
33.08 1.228978e+01 -1.949814e+00 2.799813e-02
33.09 1.473687e+01 -3.258688e+00 3.366150e-02
33.1 1.891480e+01 -1.724563e+00 4.001690e-02
33.11 2.153940e+01 -2.608645e+00 4.564105e-02
33.12 2.507284e+01 -1.613625e+00 5.171388e-02
33.13 2.781544e+01 -2.283384e+00 5.725368e-02
33.14 3.135932e+01 -1.109316e+00 6.306445e-02
33.15 3.426064e+01 -1.375522e+00 6.841384e-02
33.16 3.774130e+01 -4.377369e-01 7.419818e-02
33.17 4.069833e+01 -6.326704e-01 7.944630e-02
33.18 4.444353e+01 6.965623e-01 8.513233e-02
33.19 4.750749e+01 6.992108e-01 9.026434e-02
33.2 5.110538e+01 1.923795e+00 9.567028e-02
33.21 5.450670e+01 2.251534e+00 1.007501e-01
33.22 5.804873e+01 3.549509e+00 1.060052e-01
33.23 6.099724e+01 3.647989e+00 1.107138e-01
33.24 6.445008e+01 4.964333e+00 1.156337e-01
33.25 6.738996e+01 5.173221e+00 1.200819e-01
33.26 7.084034e+01 6.557432e+00 1.248569e-01
33.27 7.371007e+01 6.831453e+00 1.290752e-01
33.28 7.712677e+01 8.309890e+00 1.335895e-01
33.29 7.996639e+01 8.628842e+00 1.376136e-01
33.3 8.308274e+01 9.986624e+00 1.418243e-01
33.31 8.575227e+01 1.027198e+01 1.455710e-01
33.32 8.885399e+01 1.171804e+01 1.496204e-01
33.33 9.146379e+01 1.225252e+01 1.531253e-01
33.34 9.427300e+01 1.327322e+01 1.567584e-01
33.35 9.666951e+01 1.384936e+01 1.600416e-01
33.36 9.956036e+01 1.498541e+01 1.636312e-01
33.37 1.016529e+02 1.545233e+01 1.666098e-01
33.38 1.037897e+02 1.622827e+01 1.693676e-01
33.39 1.059731e+02 1.687465e+01 1.720591e-01
33.4 1.080611e+02 1.764113e+01 1.746485e-01
33.41 1.101978e+02 1.847251e+01 1.771502e-01
33.42 1.120603e+02 1.912827e+01 1.794707e-01
33.43 1.134926e+02 1.964635e+01 1.815336e-01
33.44 1.151055e+02 2.014310e+01 1.834197e-01
33.45 1.164363e+02 2.063862e+01 1.851799e-01
33.46 1.176430e+02 2.096870e+01 1.867516e-01
33.47 1.186180e+02 2.124214e+01 1.881146e-01
33.48 1.194530e+02 2.151655e+01 1.892879e-01
33.49 1.205098e+02 2.192706e+01 1.904336e-01
33.5 1.215884e+02 2.241979e+01 1.915352e-01
33.51 1.220258e+02 2.250833e+01 1.922765e-01
33.52 1.225145e+02 2.266680e+01 1.929057e-01
33.53 1.229007e+02 2.282011e+01 1.933879e-01
33.54 1.232950e+02 2.293411e+01 1.939205e-01
33.55 1.236664e+02 2.306473e+01 1.942965e-01
33.56 1.235992e+02 2.300327e+01 1.943664e-01
33.57 1.235117e+02 2.295258e+01 1.943101e-01
33.58 1.236439e+02 2.303210e+01 1.943956e-01
33.59 1.232089e+02 2.275236e+01 1.941321e-01
33.6 1.229224e+02 2.264322e+01 1.937671e-01
33.61 1.226967e+02 2.259799e+01 1.933924e-01
33.62 1.223419e+02 2.255397e+01 1.928297e-01
33.63 1.216836e+02 2.229981e+01 1.920684e-01
33.64 1.209936e+02 2.198958e+01 1.912486e-01
33.65 1.202507e+02 2.174386e+01 1.903816e-01
33.66 1.193877e+02 2.143582e+01 1.893013e-01
33.67 1.184748e+02 2.111806e+01 1.881993e-01
33.68 1.176097e+02 2.077895e+01 1.870680e-01
33.69 1.164352e+02 2.037514e+01 1.857227e-01
33.7 1.153326e+02 2.000190e+01 1.842855e-01
33.71 1.141909e+02 1.962447e+01 1.828048e-01
33.72 1.130222e+02 1.927781e+01 1.812495e-01
33.73 1.115017e+02 1.870570e+01 1.794664e-01
33.74 1.100206e+02 1.819239e+01 1.776044e-01
33.75 1.086682e+02 1.773915e+01 1.758334e-01
33.76 1.072510e+02 1.725544e+01 1.740534e-01
33.77 1.057686e+02 1.674034e+01 1.721764e-01
33.78 1.042332e+02 1.623426e+01 1.702164e-01
33.79 1.027325e+02 1.574056e+01 1.682662e-01
33.8 1.013220e+02 1.526664e+01 1.662206e-01
33.81 9.936649e+01 1.470068e+01 1.638545e-01
33.82 9.744915e+01 1.407762e+01 1.614181e-01
33.83 9.579582e+01 1.355657e+01 1.591231e-01
33.84 9.423032e+01 1.312485e+01 1.568724e-01
33.85 9.190507e+01 1.238909e+01 1.541342e-01
33.86 9.002265e+01 1.176832e+01 1.515020e-01
33.87 8.810584e+01 1.115785e+01 1.489864e-01
33.88 8.597277e+01 1.046650e+01 1.463933e-01
33.89 8.465187e+01 1.002817e+01 1.443751e-01
33.9 8.300552e+01 9.568407e+00 1.421499e-01
33.91 8.113771e+01 8.965252e+00 1.395532e-01
33.92 7.884817e+01 8.190570e+00 1.367516e-01
33.93 7.704445e+01 7.716916e+00 1.343152e-01
33.94 7.541903e+01 7.293478e+00 1.319874e-01
33.95 7.421318e+01 7.278503e+00 1.296663e-01
33.96 7.167335e+01 6.280661e+00 1.265571e-01
33.97 6.895822e+01 5.386695e+00 1.234033e-01
33.98 6.766713e+01 5.187571e+00 1.210553e-01
33.99 6.640418e+01 5.096850e+00 1.187605e-01
34 6.386362e+01 4.203956e+00 1.155859e-01
34.01 6.200516e+01 3.927644e+00 1.125620e-01
34.02 5.971433e+01 3.257738e+00 1.095468e-01
34.03 5.788540e+01 2.770906e+00 1.067894e-01
34.04 5.613246e+01 2.466322e+00 1.040149e-01
34.05 5.375231e+01 1.774724e+00 1.009455e-01
34.06 5.202393e+01 1.457505e+00 9.795530e-02
34.07 5.009363e+01 1.157761e+00 9.512612e-02
34.08 4.783983e+01 5.270159e-01 9.204748e-02
34.09 4.559385e+01 -1.474563e-01 8.906229e-02
34.1 4.406079e+01 -4.756221e-01 8.660773e-02
34.11 4.315274e+01 -3.978062e-01 8.443425e-02
34.12 4.081120e+01 -1.009784e+00 8.157692e-02
34.13 3.886036e+01 -1.503312e+00 7.864144e-02
34.14 3.723660e+01 -1.712042e+00 7.599593e-02
34.15 3.654314e+01 -1.210038e+00 7.379229e-02
34.16 3.372382e+01 -2.653054e+00 7.039599e-02
34.17 3.152503e+01 -2.869320e+00 6.723810e-02
34.18 2.967015e+01 -3.364689e+00 6.446358e-02
34.19 2.947889e+01 -2.818966e+00 6.249767e-02
34.2 2.717597e+01 -3.354155e+00 5.972993e-02
34.21 2.495836e+01 -4.130085e+00 5.661892e-02
34.22 2.354768e+01 -4.178854e+00 5.407654e-02
34.23 2.241494e+01 -4.313922e+00 5.202581e-02
34.24 2.057369e+01 -4.764585e+00 4.976854e-02
34.25 1.965856e+01 -4.850973e+00 4.770478e-02
34.26 1.827007e+01 -5.006842e+00 4.549811e-02
34.27 1.671289e+01 -5.132420e+00 4.298565e-02
34.28 1.528199e+01 -5.414881e+00 4.026697e-02
34.29 1.373672e+01 -5.416881e+00 3.774036e-02
34.3 1.188815e+01 -5.906039e+00 3.502528e-02
34.31 1.032310e+01 -6.075704e+00 3.242517e-02
34.32 9.348278e+00 -6.146495e+00 3.004493e-02
34.33 8.055017e+00 -6.063621e+00 2.791392e-02
34.34 6.456808e+00 -6.396955e+00 2.532459e-02
34.35 4.962534e+00 -6.384406e+00 2.268243e-02
34.36 3.320832e+00 -6.876967e+00 1.981201e-02
34.37 1.840058e+00 -6.699559e+00 1.727057e-02
34.38 4.162737e-01 -6.969387e+00 1.459529e-02
34.39 -1.066730e+00 -6.901157e+00 1.214969e-02
34.4 -2.324621e+00 -7.206924e+00 9.583698e-03
34.41 -4.582324e+00 -7.078584e+00 7.267287e-03
34.42 -5.164932e+00 -7.261457e+00 4.584084e-03
34.43 -6.827146e+00 -7.509365e+00 1.817490e-03
34.44 -7.410046e+00 -7.450099e+00 -7.402777e-04
34.45 -9.427392e+00 -7.428724e+00 -3.308468e-03
34.46 -1.108199e+01 -7.725134e+00 -6.166660e-03
34.47 -1.189685e+01 -7.755514e+00 -8.849976e-03
34.48 -1.353632e+01 -7.821981e+00 -1.156228e-02
34.49 -1.505198e+01 -7.946585e+00 -1.435219e-02
34.5 -1.706667e+01 -8.118873e+00 -1.726031e-02
34.51 -1.863337e+01 -8.238573e+00 -2.011501e-02
34.52 -2.022415e+01 -8.226530e+00 -2.268029e-02
34.53 -2.190576e+01 -8.550512e+00 -2.555028e-02
34.54 -2.366610e+01 -8.601590e+00 -2.844004e-02
34.55 -2.522137e+01 -8.739163e+00 -3.129996e-02
34.56 -2.710597e+01 -9.225542e+00 -3.447840e-02
34.57 -2.864054e+01 -9.247533e+00 -3.762833e-02
34.58 -3.040002e+01 -9.462025e+00 -4.075344e-02
34.59 -3.243149e+01 -9.650462e+00 -4.382810e-02
34.6 -3.437917e+01 -9.992369e+00 -4.700279e-02
34.61 -3.642101e+01 -1.030938e+01 -5.020502e-02
34.62 -3.852872e+01 -1.067171e+01 -5.358888e-02
34.63 -4.046200e+01 -1.093973e+01 -5.690065e-02
34.64 -4.247141e+01 -1.122491e+01 -6.011739e-02
34.65 -4.433360e+01 -1.151698e+01 -6.320682e-02
34.66 -4.628662e+01 -1.190704e+01 -6.638980e-02
34.67 -4.822190e+01 -1.216503e+01 -6.947321e-02
