*************************Generated by extractQP.sh*************************
*      Thu Jan  9 10:54:29 MST 2025. Case: 
* Note: Outputs can be visualized with plotQP.py
***************************************************************************
Time(s) p0(Pa) p1(Pa) Q(m3/s)
18.35 -1.093871e+02 -8.112617e+00 -3.059393e-02
18.36 -7.856381e+01 -8.978436e+00 -3.188155e-02
18.37 -1.106522e+02 -8.356290e+00 -3.295409e-02
18.38 -8.475725e+01 -8.909012e+00 -3.387352e-02
18.39 -8.409329e+01 -9.380452e+00 -3.520464e-02
18.4 -1.225397e+02 -8.307049e+00 -3.625953e-02
18.41 -1.053040e+02 -9.074310e+00 -3.752589e-02
18.42 -1.145934e+02 -8.875229e+00 -3.870792e-02
18.43 -1.108958e+02 -9.083989e+00 -3.995827e-02
18.44 -1.147169e+02 -8.676231e+00 -4.030576e-02
18.45 -1.030898e+02 -9.794906e+00 -4.194312e-02
18.46 -1.211125e+02 -9.397832e+00 -4.331871e-02
18.47 -1.313003e+02 -9.536612e+00 -4.499445e-02
18.48 -1.209029e+02 -9.977637e+00 -4.646920e-02
18.49 -1.462511e+02 -9.358257e+00 -4.782194e-02
18.5 -1.397396e+02 -1.033848e+01 -4.986316e-02
18.51 -1.450173e+02 -9.637651e+00 -5.107823e-02
18.52 -1.413846e+02 -1.126467e+01 -5.366829e-02
18.53 -1.519443e+02 -9.384133e+00 -5.400014e-02
18.54 -1.503230e+02 -1.138523e+01 -5.629368e-02
18.55 -1.645862e+02 -9.805320e+00 -5.708279e-02
18.56 -1.568670e+02 -1.188119e+01 -5.948999e-02
18.57 -1.674853e+02 -1.058634e+01 -6.050596e-02
18.58 -1.695778e+02 -1.175143e+01 -6.260296e-02
18.59 -1.756328e+02 -1.105374e+01 -6.375595e-02
18.6 -1.821988e+02 -1.158352e+01 -6.541708e-02
18.61 -1.834741e+02 -1.143179e+01 -6.678841e-02
18.62 -1.847310e+02 -1.241236e+01 -6.880901e-02
18.63 -1.855976e+02 -1.184704e+01 -6.983874e-02
18.64 -1.869581e+02 -1.301728e+01 -7.178027e-02
18.65 -2.041844e+02 -1.207891e+01 -7.287028e-02
18.66 -2.180562e+02 -1.185401e+01 -7.441916e-02
18.67 -1.786455e+02 -1.449799e+01 -7.650782e-02
18.68 -1.832186e+02 -1.473677e+01 -7.841318e-02
18.69 -1.922302e+02 -1.514692e+01 -8.047677e-02
18.7 -1.952386e+02 -1.527348e+01 -8.220083e-02
18.71 -2.074279e+02 -1.502006e+01 -8.445137e-02
18.72 -2.420333e+02 -1.387543e+01 -8.600002e-02
18.73 -2.277854e+02 -1.452789e+01 -8.709318e-02
18.74 -2.447304e+02 -1.393278e+01 -8.818229e-02
18.75 -2.237822e+02 -1.568277e+01 -8.969586e-02
18.76 -2.536331e+02 -1.410087e+01 -9.071679e-02
18.77 -2.541961e+02 -1.439043e+01 -9.179336e-02
18.78 -2.357602e+02 -1.545537e+01 -9.313354e-02
18.79 -2.591846e+02 -1.486642e+01 -9.395501e-02
18.8 -2.780237e+02 -1.368236e+01 -9.458443e-02
18.81 -2.687331e+02 -1.470016e+01 -9.521960e-02
18.82 -2.416863e+02 -1.630860e+01 -9.611596e-02
18.83 -2.886548e+02 -1.369473e+01 -9.691349e-02
18.84 -2.630926e+02 -1.561690e+01 -9.780903e-02
18.85 -2.727603e+02 -1.546576e+01 -9.842406e-02
18.86 -2.723615e+02 -1.518130e+01 -9.877974e-02
18.87 -2.663501e+02 -1.534223e+01 -9.901061e-02
18.88 -2.910758e+02 -1.430234e+01 -9.941865e-02
18.89 -2.491117e+02 -1.676596e+01 -9.983651e-02
18.9 -2.703118e+02 -1.589059e+01 -1.005564e-01
18.91 -2.773123e+02 -1.468614e+01 -1.004173e-01
18.92 -2.755546e+02 -1.529187e+01 -1.007772e-01
18.93 -2.802819e+02 -1.526032e+01 -1.010891e-01
18.94 -2.473838e+02 -1.638979e+01 -1.012142e-01
18.95 -2.961184e+02 -1.443995e+01 -1.009400e-01
18.96 -2.905544e+02 -1.391223e+01 -1.006004e-01
18.97 -2.473197e+02 -1.642908e+01 -1.007384e-01
18.98 -2.437851e+02 -1.668376e+01 -1.004576e-01
18.99 -2.753725e+02 -1.484524e+01 -9.966505e-02
19 -2.443536e+02 -1.631331e+01 -9.903118e-02
19.01 -2.855666e+02 -1.355310e+01 -9.832076e-02
19.02 -2.869341e+02 -1.272457e+01 -9.741026e-02
19.03 -2.672257e+02 -1.383771e+01 -9.653197e-02
19.04 -2.313342e+02 -1.508858e+01 -9.621499e-02
19.05 -2.548198e+02 -1.409785e+01 -9.549810e-02
19.06 -2.616737e+02 -1.328199e+01 -9.451067e-02
19.07 -2.534528e+02 -1.335289e+01 -9.336463e-02
19.08 -2.304167e+02 -1.452705e+01 -9.231925e-02
19.09 -2.601799e+02 -1.249589e+01 -9.070115e-02
19.1 -2.748655e+02 -1.068032e+01 -8.891613e-02
19.11 -2.477270e+02 -1.195168e+01 -8.732758e-02
19.12 -2.379430e+02 -1.176304e+01 -8.534811e-02
19.13 -2.248703e+02 -1.188364e+01 -8.344492e-02
19.14 -2.236311e+02 -1.128946e+01 -8.133239e-02
19.15 -2.202492e+02 -1.067288e+01 -7.916686e-02
19.16 -2.008812e+02 -1.084796e+01 -7.707257e-02
19.17 -2.119528e+02 -9.805464e+00 -7.534719e-02
19.18 -1.899862e+02 -1.062907e+01 -7.381937e-02
19.19 -1.981374e+02 -9.685691e+00 -7.170598e-02
19.2 -2.080925e+02 -8.205539e+00 -6.907658e-02
19.21 -1.806176e+02 -9.504606e+00 -6.690541e-02
19.22 -2.091835e+02 -7.185128e+00 -6.413641e-02
19.23 -1.962085e+02 -7.230355e+00 -6.126698e-02
19.24 -1.930340e+02 -6.743887e+00 -5.820815e-02
19.25 -1.561822e+02 -7.563376e+00 -5.526074e-02
19.26 -1.544159e+02 -7.154619e+00 -5.242593e-02
19.27 -1.314025e+02 -7.418276e+00 -4.964125e-02
19.28 -1.296439e+02 -6.909067e+00 -4.666893e-02
19.29 -1.475573e+02 -5.713198e+00 -4.349905e-02
19.3 -1.400116e+02 -5.433267e+00 -4.038200e-02
19.31 -1.114563e+02 -6.111497e+00 -3.736109e-02
19.32 -9.865867e+01 -5.781935e+00 -3.441349e-02
19.33 -7.761084e+01 -5.874314e+00 -3.154512e-02
19.34 -7.979468e+01 -5.500927e+00 -2.846650e-02
19.35 -7.040670e+01 -5.413511e+00 -2.539393e-02
19.36 -6.387561e+01 -5.290191e+00 -2.226416e-02
19.37 -5.172919e+01 -5.432304e+00 -1.902651e-02
19.38 -4.840657e+01 -4.718715e+00 -1.532641e-02
19.39 -3.207896e+01 -4.810197e+00 -1.200344e-02
19.4 -2.557651e+01 -4.615354e+00 -8.701819e-03
19.41 -2.457530e+01 -4.594014e+00 -5.269410e-03
19.42 6.504733e+00 -4.850544e+00 -1.868255e-03
19.43 -6.493247e+00 -4.219000e+00 2.019277e-03
19.44 2.429501e+01 -4.244212e+00 5.480600e-03
19.45 1.859012e+01 -4.225857e+00 8.743656e-03
19.46 8.743861e+00 -3.876686e+00 1.217262e-02
19.47 3.445979e+01 -3.986025e+00 1.531810e-02
19.48 5.991293e+01 -4.341819e+00 1.821065e-02
19.49 5.304108e+01 -3.640259e+00 2.141816e-02
19.5 5.794886e+01 -3.666269e+00 2.440610e-02
19.51 7.002261e+01 -4.207742e+00 2.709099e-02
19.52 7.036949e+01 -3.028675e+00 3.054379e-02
19.53 9.004600e+01 -3.670916e+00 3.327948e-02
19.54 6.111308e+01 -2.586788e+00 3.624145e-02
19.55 7.508196e+01 -2.480777e+00 3.946466e-02
19.56 1.047918e+02 -3.049952e+00 4.251434e-02
19.57 7.101602e+01 -1.506754e+00 4.565560e-02
19.58 1.601815e+02 -4.395989e+00 4.822746e-02
19.59 1.483258e+02 -3.771175e+00 5.105362e-02
19.6 1.213223e+02 -2.156510e+00 5.407396e-02
19.61 1.319705e+02 -1.976991e+00 5.705032e-02
19.62 1.467593e+02 -2.077832e+00 5.979003e-02
19.63 1.872623e+02 -3.559517e+00 6.208093e-02
19.64 1.542661e+02 -1.634773e+00 6.462201e-02
19.65 1.490474e+02 -5.401996e-01 6.742252e-02
19.66 1.765918e+02 -1.341887e+00 6.999036e-02
19.67 1.913278e+02 -1.332146e+00 7.236540e-02
19.68 1.915876e+02 -9.092823e-01 7.440944e-02
19.69 1.804731e+02 3.864913e-01 7.661331e-02
19.7 2.149040e+02 -1.255594e+00 7.835958e-02
19.71 2.095399e+02 -1.884504e-01 8.034819e-02
19.72 2.290600e+02 -1.009006e+00 8.205126e-02
19.73 2.174658e+02 3.602685e-01 8.396172e-02
19.74 2.163465e+02 9.718153e-01 8.587737e-02
19.75 2.376059e+02 3.460683e-01 8.755442e-02
19.76 2.278491e+02 1.165221e+00 8.911026e-02
19.77 2.372222e+02 1.506793e+00 9.068801e-02
19.78 2.425089e+02 1.492086e+00 9.224702e-02
19.79 2.329058e+02 2.624355e+00 9.386748e-02
19.8 2.385219e+02 2.553699e+00 9.509229e-02
19.81 2.392559e+02 3.047666e+00 9.642572e-02
19.82 2.599021e+02 2.004584e+00 9.760477e-02
19.83 2.369923e+02 4.124904e+00 9.903154e-02
19.84 2.395023e+02 4.313871e+00 1.002000e-01
19.85 2.619446e+02 3.017048e+00 1.011717e-01
19.86 2.910508e+02 1.173344e+00 1.020117e-01
19.87 2.618585e+02 3.583016e+00 1.028517e-01
19.88 2.923605e+02 1.658843e+00 1.034021e-01
19.89 2.699007e+02 3.710900e+00 1.041996e-01
19.9 2.988261e+02 1.947688e+00 1.047438e-01
19.91 2.491337e+02 5.894335e+00 1.054351e-01
19.92 2.807295e+02 3.737467e+00 1.057485e-01
19.93 2.746321e+02 3.973732e+00 1.060698e-01
19.94 2.845488e+02 3.779915e+00 1.062172e-01
19.95 2.762137e+02 4.222206e+00 1.063238e-01
19.96 2.810749e+02 3.920923e+00 1.063506e-01
19.97 2.575432e+02 5.179436e+00 1.064761e-01
19.98 2.799538e+02 3.790171e+00 1.063443e-01
19.99 2.749104e+02 4.111278e+00 1.061969e-01
20 3.034892e+02 2.129874e+00 1.055633e-01
20.01 2.772349e+02 3.542922e+00 1.051647e-01
20.02 2.800039e+02 3.410806e+00 1.047028e-01
20.03 2.850225e+02 2.492817e+00 1.041272e-01
20.04 2.641911e+02 3.813810e+00 1.036175e-01
20.05 2.737446e+02 3.178295e+00 1.029511e-01
20.06 2.648734e+02 3.323982e+00 1.022942e-01
20.07 2.604288e+02 3.364601e+00 1.015208e-01
20.08 2.689713e+02 2.618870e+00 1.006353e-01
20.09 2.590882e+02 2.789154e+00 9.984956e-02
20.1 2.564344e+02 2.570076e+00 9.893713e-02
20.11 2.630072e+02 1.894144e+00 9.797292e-02
20.12 2.549285e+02 1.861029e+00 9.706517e-02
20.13 2.444715e+02 2.056407e+00 9.580521e-02
20.14 2.720811e+02 3.928554e-02 9.433943e-02
20.15 2.632444e+02 6.090008e-02 9.277431e-02
20.16 2.658207e+02 -5.927348e-01 9.116119e-02
20.17 2.151823e+02 2.383929e+00 8.985492e-02
20.18 2.558600e+02 -7.785635e-01 8.812199e-02
20.19 2.427222e+02 -3.111674e-01 8.639132e-02
20.2 2.545542e+02 -1.558063e+00 8.463349e-02
20.21 2.506758e+02 -1.869479e+00 8.288885e-02
20.22 2.370549e+02 -1.344636e+00 8.118559e-02
20.23 2.042910e+02 -3.606381e-02 7.955961e-02
20.24 2.124849e+02 -7.946262e-01 7.791935e-02
20.25 2.053556e+02 -6.510184e-01 7.641772e-02
20.26 1.940579e+02 -6.552187e-01 7.463447e-02
20.27 1.930415e+02 -1.401426e+00 7.258811e-02
20.28 1.840389e+02 -1.118239e+00 7.092881e-02
20.29 1.837042e+02 -1.446779e+00 6.932376e-02
20.3 1.775164e+02 -1.333803e+00 6.707507e-02
20.31 1.743376e+02 -2.549783e+00 6.444361e-02
20.32 1.666734e+02 -3.318128e+00 6.223983e-02
20.33 1.502117e+02 -2.053243e+00 6.156699e-02
20.34 1.558637e+02 -2.670010e+00 6.013215e-02
20.35 1.287700e+02 -2.059688e+00 5.827123e-02
20.36 1.527689e+02 -3.449283e+00 5.633186e-02
20.37 1.419928e+02 -3.269141e+00 5.460211e-02
20.38 9.187805e+01 -1.948869e+00 5.300548e-02
20.39 1.448236e+02 -4.276783e+00 5.068534e-02
20.4 1.326750e+02 -4.337443e+00 4.854749e-02
20.41 1.216094e+02 -4.261166e+00 4.659465e-02
20.42 1.137698e+02 -4.227274e+00 4.473083e-02
20.43 1.219393e+02 -4.966646e+00 4.273376e-02
20.44 1.014156e+02 -4.435529e+00 4.071096e-02
20.45 9.005104e+01 -4.546700e+00 3.882619e-02
20.46 9.047582e+01 -4.807292e+00 3.694227e-02
20.47 1.118902e+02 -5.881046e+00 3.497678e-02
20.48 8.863658e+01 -5.372853e+00 3.318583e-02
20.49 1.011760e+02 -6.030002e+00 3.106141e-02
20.5 9.601547e+01 -6.106909e+00 2.900415e-02
20.51 8.151918e+01 -5.844731e+00 2.707462e-02
20.52 7.330803e+01 -5.811720e+00 2.523383e-02
20.53 5.589045e+01 -5.580777e+00 2.334538e-02
20.54 7.022697e+01 -6.086353e+00 2.134405e-02
20.55 3.606221e+01 -5.451907e+00 1.950318e-02
20.56 4.003794e+01 -5.870178e+00 1.774822e-02
20.57 4.418651e+01 -5.909588e+00 1.634613e-02
20.58 2.432988e+01 -5.932505e+00 1.480143e-02
20.59 3.043012e+01 -6.103064e+00 1.312030e-02
20.6 3.447599e+01 -6.195644e+00 1.147919e-02
20.61 1.939185e+01 -6.325148e+00 9.700565e-03
20.62 2.261133e+01 -6.328034e+00 8.001814e-03
20.63 1.762140e+01 -6.363718e+00 6.339468e-03
20.64 1.108309e+00 -6.433004e+00 4.657901e-03
20.65 4.514122e+00 -6.528465e+00 3.212231e-03
20.66 -5.198727e+00 -6.488772e+00 1.930505e-03
20.67 -4.005872e+00 -6.772882e+00 6.144331e-04
20.68 -1.338490e+01 -6.495391e+00 -2.057301e-04
20.69 1.413361e+01 -6.681668e+00 -1.280147e-03
20.7 -3.446422e+01 -6.560184e+00 -2.764457e-03
20.71 -1.869735e+01 -7.004524e+00 -4.237062e-03
20.72 -1.422599e+01 -7.032266e+00 -5.220059e-03
20.73 -2.068097e+01 -6.596987e+00 -5.945376e-03
20.74 -2.711949e+01 -6.862649e+00 -7.269873e-03
20.75 -3.130164e+01 -7.101070e+00 -8.750289e-03
20.76 -1.410572e+01 -7.215749e+00 -9.961227e-03
20.77 -3.157282e+01 -7.431874e+00 -1.122453e-02
20.78 -3.409283e+01 -6.256377e+00 -1.151267e-02
20.79 -3.576536e+00 -8.335596e+00 -1.341424e-02
20.8 -4.388025e+01 -7.151715e+00 -1.467737e-02
20.81 -4.711725e+01 -7.697600e+00 -1.592145e-02
20.82 -4.612567e+01 -7.084650e+00 -1.658522e-02
20.83 -4.813218e+01 -7.832166e+00 -1.792036e-02
20.84 -5.546280e+01 -7.498256e+00 -1.904481e-02
20.85 -5.255151e+01 -7.609439e+00 -2.013899e-02
20.86 -9.119516e+01 -7.807005e+00 -2.129399e-02
20.87 -9.238634e+01 -7.239193e+00 -2.128010e-02
20.88 -6.428192e+01 -7.678322e+00 -2.159183e-02
20.89 -8.127340e+01 -7.375805e+00 -2.223139e-02
20.9 -6.029130e+01 -8.098391e+00 -2.346603e-02
20.91 -7.404734e+01 -8.114274e+00 -2.475674e-02
20.92 -7.243091e+01 -8.179022e+00 -2.579438e-02
20.93 -7.694651e+01 -8.247235e+00 -2.666165e-02
20.94 -5.422779e+01 -8.619732e+00 -2.731651e-02
20.95 -7.836891e+01 -8.428288e+00 -2.824967e-02
20.96 -8.131637e+01 -8.329256e+00 -2.922879e-02
20.97 -9.020279e+01 -8.540710e+00 -3.031297e-02
20.98 -1.105349e+02 -7.959975e+00 -3.106460e-02
20.99 -8.058430e+01 -8.758285e+00 -3.201578e-02
21 -3.138029e+01 -1.031260e+01 -3.344509e-02
21.01 -9.093222e+01 -9.043281e+00 -3.463350e-02
21.02 -1.225407e+02 -8.428580e+00 -3.576394e-02
21.03 -1.131342e+02 -8.746496e+00 -3.689790e-02
21.04 -1.058510e+02 -9.093443e+00 -3.787615e-02
21.05 -1.001362e+02 -9.441770e+00 -3.889629e-02
21.06 -1.252917e+02 -9.083216e+00 -3.994515e-02
21.07 -8.088145e+01 -1.029514e+01 -4.067579e-02
21.08 -9.627354e+01 -1.026548e+01 -4.203161e-02
21.09 -1.151239e+02 -9.603622e+00 -4.303717e-02
21.1 -1.152685e+02 -9.724552e+00 -4.423854e-02
21.11 -1.386255e+02 -9.245160e+00 -4.546828e-02
21.12 -1.234173e+02 -1.019544e+01 -4.705456e-02
21.13 -1.315155e+02 -9.808872e+00 -4.812884e-02
21.14 -1.063309e+02 -1.128010e+01 -4.973146e-02
21.15 -1.367045e+02 -1.044117e+01 -5.118297e-02
21.16 -1.471641e+02 -1.008647e+01 -5.239958e-02
21.17 -1.493927e+02 -9.144552e+00 -5.287795e-02
21.18 -1.545476e+02 -1.159859e+01 -5.588353e-02
21.19 -1.843513e+02 -1.036085e+01 -5.760479e-02
21.2 -1.314938e+02 -1.227639e+01 -5.885423e-02
21.21 -1.755968e+02 -1.063017e+01 -5.992319e-02
21.22 -1.672793e+02 -1.129609e+01 -6.137093e-02
21.23 -1.731622e+02 -1.141752e+01 -6.300603e-02
21.24 -1.748952e+02 -1.156264e+01 -6.458340e-02
21.25 -2.107938e+02 -1.047255e+01 -6.577801e-02
21.26 -1.770204e+02 -1.164221e+01 -6.678237e-02
21.27 -1.969732e+02 -1.174220e+01 -6.847315e-02
21.28 -1.823312e+02 -1.212711e+01 -6.983941e-02
21.29 -2.034250e+02 -1.232478e+01 -7.176575e-02
21.3 -1.994559e+02 -1.181970e+01 -7.234951e-02
21.31 -1.795827e+02 -1.379966e+01 -7.405521e-02
21.32 -2.147987e+02 -1.204984e+01 -7.542927e-02
21.33 -2.207166e+02 -1.295266e+01 -7.755042e-02
21.34 -2.299114e+02 -1.225682e+01 -7.903140e-02
21.35 -2.147682e+02 -1.341245e+01 -8.044960e-02
21.36 -2.327326e+02 -1.348102e+01 -8.233108e-02
21.37 -2.297827e+02 -1.358465e+01 -8.370564e-02
21.38 -2.235256e+02 -1.484148e+01 -8.584204e-02
21.39 -2.377815e+02 -1.408243e+01 -8.708383e-02
21.4 -2.332047e+02 -1.499534e+01 -8.859699e-02
21.41 -2.437047e+02 -1.432715e+01 -8.956557e-02
21.42 -2.540094e+02 -1.442624e+01 -9.075724e-02
21.43 -2.285384e+02 -1.678852e+01 -9.241332e-02
21.44 -2.486505e+02 -1.490775e+01 -9.278329e-02
21.45 -2.605228e+02 -1.484796e+01 -9.366732e-02
21.46 -2.362600e+02 -1.678016e+01 -9.475094e-02
21.47 -2.558507e+02 -1.554680e+01 -9.568613e-02
21.48 -2.693527e+02 -1.458190e+01 -9.609775e-02
21.49 -2.348499e+02 -1.706361e+01 -9.708182e-02
21.5 -2.695842e+02 -1.509282e+01 -9.769265e-02
21.51 -2.737596e+02 -1.528164e+01 -9.859364e-02
21.52 -2.476914e+02 -1.693750e+01 -9.944721e-02
21.53 -2.896701e+02 -1.490440e+01 -1.000786e-01
21.54 -2.491503e+02 -1.771557e+01 -1.010910e-01
21.55 -3.025689e+02 -1.423096e+01 -1.013128e-01
21.56 -2.561024e+02 -1.682926e+01 -1.016904e-01
21.57 -2.832833e+02 -1.554368e+01 -1.023152e-01
21.58 -2.785219e+02 -1.584154e+01 -1.028385e-01
21.59 -2.830898e+02 -1.524295e+01 -1.025866e-01
21.6 -2.457355e+02 -1.798176e+01 -1.026728e-01
21.61 -2.499291e+02 -1.753144e+01 -1.025762e-01
21.62 -2.616283e+02 -1.640513e+01 -1.026084e-01
21.63 -2.785954e+02 -1.560716e+01 -1.022429e-01
21.64 -2.761642e+02 -1.516494e+01 -1.014918e-01
21.65 -2.953715e+02 -1.425452e+01 -1.005902e-01
21.66 -2.714363e+02 -1.481356e+01 -9.990290e-02
21.67 -2.865199e+02 -1.329069e+01 -9.885109e-02
21.68 -2.933053e+02 -1.336453e+01 -9.804374e-02
21.69 -2.613095e+02 -1.459591e+01 -9.742957e-02
21.7 -2.365626e+02 -1.547834e+01 -9.636365e-02
21.71 -2.627682e+02 -1.372271e+01 -9.542893e-02
21.72 -2.791136e+02 -1.257473e+01 -9.447603e-02
21.73 -2.611700e+02 -1.304305e+01 -9.316015e-02
21.74 -2.827129e+02 -1.105988e+01 -9.155352e-02
21.75 -2.709667e+02 -1.095801e+01 -8.972510e-02
21.76 -2.656968e+02 -1.126287e+01 -8.818156e-02
21.77 -2.576567e+02 -1.079197e+01 -8.627412e-02
21.78 -2.514822e+02 -1.056778e+01 -8.435012e-02
21.79 -2.556673e+02 -9.934073e+00 -8.245207e-02
21.8 -2.222526e+02 -1.116957e+01 -8.059174e-02
21.81 -2.122452e+02 -1.110756e+01 -7.856495e-02
21.82 -2.117534e+02 -1.062965e+01 -7.668163e-02
21.83 -1.706042e+02 -1.206879e+01 -7.468195e-02
21.84 -1.953894e+02 -9.843200e+00 -7.238034e-02
21.85 -1.980912e+02 -9.369178e+00 -7.038333e-02
21.86 -1.818760e+02 -9.618056e+00 -6.825948e-02
21.87 -1.826792e+02 -8.936684e+00 -6.586082e-02
21.88 -1.608410e+02 -9.473900e+00 -6.357711e-02
21.89 -1.682306e+02 -8.622711e+00 -6.100542e-02
21.9 -1.664408e+02 -8.039295e+00 -5.820056e-02
21.91 -1.567232e+02 -7.590853e+00 -5.526754e-02
21.92 -1.769466e+02 -6.133961e+00 -5.218013e-02
21.93 -1.654305e+02 -6.062775e+00 -4.901171e-02
21.94 -1.419009e+02 -6.505679e+00 -4.579181e-02
21.95 -1.538704e+02 -5.468612e+00 -4.257251e-02
21.96 -1.193860e+02 -6.043974e+00 -3.948189e-02
21.97 -1.022947e+02 -5.993465e+00 -3.636363e-02
21.98 -1.070675e+02 -5.775557e+00 -3.328204e-02
21.99 -8.403457e+01 -5.637880e+00 -3.018299e-02
22 -7.694422e+01 -5.559422e+00 -2.713041e-02
22.01 -7.252319e+01 -5.282910e+00 -2.393072e-02
22.02 -6.537169e+01 -5.065707e+00 -2.060807e-02
22.03 -7.471133e+01 -4.664536e+00 -1.716142e-02
22.04 -4.753914e+01 -4.893894e+00 -1.390214e-02
22.05 -3.000131e+01 -5.051445e+00 -1.050319e-02
22.06 -1.655086e+01 -4.508126e+00 -6.683591e-03
22.07 -9.564487e+00 -4.544476e+00 -3.182515e-03
22.08 -2.950462e+01 -4.376855e+00 3.582139e-04
22.09 -1.311594e+00 -4.174442e+00 3.923772e-03
22.1 1.988901e+01 -4.159329e+00 7.292293e-03
22.11 1.661329e+01 -3.991290e+00 1.041500e-02
22.12 2.941477e+01 -3.951360e+00 1.340130e-02
22.13 4.022022e+01 -3.817949e+00 1.655218e-02
22.14 5.326287e+01 -3.773371e+00 1.968005e-02
22.15 4.036168e+01 -3.296453e+00 2.277856e-02
22.16 4.642106e+01 -3.284521e+00 2.571902e-02
22.17 6.830991e+01 -3.446839e+00 2.861382e-02
22.18 5.138899e+01 -2.664679e+00 3.182997e-02
22.19 9.321984e+01 -3.419021e+00 3.484981e-02
22.2 6.645584e+01 -2.360354e+00 3.808755e-02
22.21 1.045517e+02 -3.361813e+00 4.105128e-02
22.22 1.215460e+02 -3.545027e+00 4.406221e-02
22.23 1.202329e+02 -3.053760e+00 4.715788e-02
22.24 1.025354e+02 -1.655014e+00 5.030836e-02
22.25 1.189990e+02 -2.327750e+00 5.298151e-02
22.26 1.439901e+02 -2.789762e+00 5.571293e-02
22.27 1.491097e+02 -2.248420e+00 5.878652e-02
22.28 1.500172e+02 -1.796013e+00 6.163804e-02
22.29 1.600500e+02 -1.175142e+00 6.425516e-02
22.3 1.908987e+02 -2.191934e+00 6.646686e-02
22.31 1.531384e+02 6.426409e-02 6.908451e-02
22.32 1.667737e+02 -3.598400e-01 7.165699e-02
22.33 1.874755e+02 -8.922321e-01 7.396622e-02
22.34 1.956346e+02 -6.370219e-01 7.618427e-02
22.35 1.947665e+02 -1.419299e-01 7.805936e-02
22.36 1.864824e+02 1.020469e+00 8.032640e-02
22.37 1.897859e+02 1.922141e+00 8.269507e-02
22.38 2.265195e+02 2.275883e-01 8.468126e-02
22.39 2.273863e+02 3.116124e-01 8.635937e-02
22.4 2.193649e+02 1.795203e+00 8.853086e-02
22.41 2.365043e+02 1.047105e+00 9.008148e-02
22.42 2.318189e+02 1.932292e+00 9.174800e-02
22.43 2.329768e+02 2.134986e+00 9.304225e-02
22.44 2.483605e+02 1.879510e+00 9.443018e-02
22.45 2.428578e+02 2.458467e+00 9.580874e-02
22.46 2.651961e+02 1.412468e+00 9.691378e-02
22.47 2.485928e+02 2.789767e+00 9.795475e-02
22.48 2.477095e+02 3.445720e+00 9.909645e-02
22.49 2.639293e+02 1.178717e+00 9.906340e-02
22.5 2.626127e+02 3.432745e+00 1.007338e-01
22.51 2.696065e+02 1.523164e+00 1.007213e-01
22.52 2.592758e+02 4.382046e+00 1.022087e-01
22.53 2.667777e+02 2.260536e+00 1.021037e-01
22.54 2.588632e+02 4.984610e+00 1.033533e-01
22.55 2.882420e+02 2.384474e+00 1.037477e-01
22.56 2.694752e+02 3.748665e+00 1.042772e-01
22.57 2.784735e+02 3.709850e+00 1.047769e-01
22.58 2.652395e+02 4.680055e+00 1.052746e-01
22.59 2.730035e+02 4.313480e+00 1.056247e-01
22.6 2.659368e+02 4.707864e+00 1.058813e-01
22.61 2.729945e+02 4.559563e+00 1.062881e-01
22.62 2.849903e+02 3.697172e+00 1.062512e-01
22.63 2.780950e+02 4.170121e+00 1.063596e-01
22.64 2.971192e+02 3.110761e+00 1.060715e-01
22.65 2.938925e+02 3.319162e+00 1.056516e-01
22.66 2.792250e+02 4.056342e+00 1.053136e-01
22.67 2.480244e+02 6.159583e+00 1.052194e-01
22.68 2.809707e+02 3.606269e+00 1.047684e-01
22.69 2.930213e+02 2.103152e+00 1.041113e-01
22.7 2.982500e+02 1.298157e+00 1.031518e-01
22.71 2.913729e+02 1.792280e+00 1.023532e-01
22.72 2.673514e+02 3.263594e+00 1.015624e-01
22.73 2.559130e+02 3.636871e+00 1.007602e-01
22.74 2.637724e+02 2.946007e+00 9.982055e-02
22.75 2.557336e+02 3.067124e+00 9.905673e-02
22.76 2.493229e+02 3.432961e+00 9.811795e-02
22.77 2.569217e+02 2.291362e+00 9.704667e-02
22.78 2.427784e+02 2.611447e+00 9.608247e-02
22.79 2.536079e+02 1.713779e+00 9.490651e-02
22.8 2.431023e+02 1.976609e+00 9.377840e-02
22.81 2.428262e+02 1.600828e+00 9.268513e-02
22.82 2.071706e+02 3.724426e+00 9.171070e-02
22.83 2.563257e+02 -3.687016e-01 8.994100e-02
22.84 2.535944e+02 -6.532967e-01 8.817371e-02
22.85 2.506934e+02 -5.060856e-01 8.649195e-02
22.86 2.438091e+02 -9.712987e-01 8.473502e-02
22.87 2.266752e+02 2.378989e-02 8.318260e-02
22.88 2.134355e+02 3.139497e-01 8.148219e-02
22.89 1.808722e+02 1.330355e+00 8.006257e-02
22.9 2.287637e+02 -1.628271e+00 7.822776e-02
22.91 2.018062e+02 -5.595266e-01 7.663329e-02
22.92 1.888112e+02 -4.208940e-01 7.498759e-02
22.93 1.960392e+02 -1.231949e+00 7.314637e-02
22.94 1.842805e+02 -1.046236e+00 7.144224e-02
22.95 1.845909e+02 -1.565144e+00 6.979417e-02
22.96 1.967081e+02 -2.778676e+00 6.806906e-02
22.97 2.028955e+02 -3.213598e+00 6.596714e-02
22.98 1.618963e+02 -2.122425e+00 6.405476e-02
22.99 1.953300e+02 -3.542606e+00 6.215820e-02
