*************************Generated by extractForces.sh*************************
*      Wed Apr  2 09:07:45 MDT 2025 - Case: surge/T21.25/
* Note: Data was extracted from log.overInterDyMFoam using extractForces.sh
*       Can be visualized with plotForces.py
*******************************************************************************
Time X(x3) Force(x3) Moment(x3)
2.99              1173 -1.9784 7055.33              -1.05392 42984.4 9.49147
3              1374.27 -1.5673 7934.95              0.380538 47971.3 8.31773
3.01              1034.69 -1.1995 6724.59              -1.57877 41116.1 4.6415
3.02              1341.83 -0.291121 7999.5              0.494924 48346.2 1.2798
3.03              948.349 -0.698884 6571.62              -1.75037 40254 1.58174
3.04              1285.9 -0.685804 7991.33              0.58171 48306.9 3.82758
3.05              887.852 -0.865598 6522.97              -1.75493 39980.5 2.71501
3.06              1216.82 -0.525826 7938.84              0.558803 48013.6 2.93943
3.07              800.074 -0.814422 6359.87              -1.93991 39058.8 2.17981
3.08              1155.6 1.4629 7937.41              -0.141061 47998.3 -9.04024
3.09              795.397 -6.35369 6577.97              -3.7857 40287.3 32.9331
3.1              1039.28 0.297885 7672.68              0.567535 46511.9 -2.05336
3.11              881.323 -41.0044 7287.49              -8.98903 44290.8 224.342
3.12              903.141 39.2655 7591.89              9.21075 46003.5 -215.985
3.13              921.032 4.52344 7606.65              1.07591 46127.3 -25.3111
3.14              881.351 1.52899 7540.31              0.281915 45753.3 -8.98592
3.15              839.542 1.13595 7467.92              -0.373739 45345.8 -7.11577
3.16              777.98 0.242248 7375.14              0.226922 44809.4 -1.72073
3.17              724.124 -0.387277 7289.46              -0.0809006 44314 1.97299
3.18              694.109 -4.82499 7244.79              -0.298315 44065.7 27.018
3.19              641.146 -0.930904 7183.21              -0.252346 43713.1 5.14244
3.2              588.614 -1.2904 7092.3              -0.307445 43188.3 6.66282
3.21              547.51 -1.33796 7049.39              -0.308845 42943 7.26227
3.22              494.129 -0.957507 6985.62              -0.346982 42577.8 5.25523
3.23              479.131 4.91372 6930.95              -0.540575 42271.9 -27.9817
3.24              422.758 2.47054 6886.04              -0.543826 42015.8 -14.4814
3.25              359.904 0.323666 6837.1              -0.354704 41731.1 -2.40484
3.26              308.79 -0.291254 6765.57              -0.349103 41320.4 1.21968
3.27              263.53 -2.12402 6712.06              -0.277467 41013.4 11.9893
3.28              210.692 -1.0717 6655.46              -0.327155 40688.5 5.90776
3.29              160.088 -0.967679 6602.07              -0.314068 40380.3 5.29574
3.3              108.05 0.37454 6539.38              -0.124966 40021.4 -3.07926
3.31              51.1695 -0.78364 6475.95              -0.271734 39656.7 4.1691
3.32              4.50792 -0.934105 6426.2              -0.255995 39368.5 5.13762
3.33              -48.4308 -0.97638 6378.8              -0.237448 39094.8 5.42768
3.34              -82.534 -9.19413 6359.45              0.554143 38995.1 55.2749
3.35              -143.528 -1.05414 6273.32              -0.122327 38492.7 6.07566
3.36              -198.265 -3.58517 6241.47              -0.215747 38304.4 21.1271
3.37              -254.238 0.494953 6177.27              0.561275 37933.5 -2.09254
3.38              -312.548 -3.4566 6156.43              -0.292687 37805.6 19.8337
3.39              -359.982 -8.61243 6073.66              -1.4104 37333.6 49.0698
3.4              -418.794 -0.452449 6068.42              0.271954 37288.9 3.19425
3.41              -466.966 1.06627 6008.48              0.18015 36945.4 -5.88172
3.42              -497.206 6.90258 6004.43              -0.808675 36948.5 -41.4846
3.43              -573.907 -0.443922 5932.57              -0.0649369 36509.2 2.45928
3.44              -640.763 -0.130656 5882.89              0.151233 36212.1 0.974819
3.45              -699.875 -0.321209 5837.22              0.179129 35936.7 2.19037
3.46              -727.841 -6.80794 5826.45              0.185061 35876.6 39.3384
3.47              -806.504 -1.89841 5787.05              0.22928 35637.8 12.0005
3.48              -860.458 -1.44058 5740.78              0.222228 35364.2 8.79436
3.49              -926.391 -1.36734 5696.89              0.179155 35108.5 8.7449
3.5              -982.371 -1.01658 5669.86              0.260845 34947.5 6.77331
3.51              -1036.44 -1.69143 5627.33              0.336811 34693.1 10.7921
3.52              -1101.05 -1.16477 5589.8              0.286481 34472.9 7.83138
3.53              -1128.58 5.61899 5525.31              0.165375 34105.3 -31.0498
3.54              -1201.44 2.67895 5498.48              0.151169 33944.4 -14.5796
3.55              -1290.37 -0.128956 5396.72              0.295329 33349.2 1.44227
3.56              -1350.76 -0.641569 5365.95              0.33471 33163.4 4.56341
3.57              -1410.06 -0.857366 5324              0.362706 32916.1 5.89723
3.58              -1468.13 -2.79498 5279.07              0.42893 32653.6 17.4131
3.59              -1525.41 -1.36775 5250              0.396728 32475.4 9.09975
